iteration,incumbent_aic,incumbent_bic,incumbent_MAE,incumbent_MSE,incumbent_MAE_TEST,incumbent_MSE_TEST,incumbent_MAE_VAL,incumbent_MSE_VAL,incumbent_RMSE_VAL,incumbent_RMSE_TEST,incumbent_RMSE,incumbent_sol_num,incumbent_num_parm,incumbent_pval_exceed,incumbent_pval_percentage,incumbent_loglik,incumbent_simple,incumbent_CAIC,incumbent_DIC,incumbent_HQIC,incumbent_AICc,best_aic,best_bic,best_MAE,best_MSE,best_MAE_TEST,best_MSE_TEST,best_MAE_VAL,best_MSE_VAL,best_RMSE_VAL,best_RMSE_TEST,best_RMSE,best_sol_num,best_num_parm,best_pval_exceed,best_pval_percentage,best_loglik,best_CAIC,best_DIC,best_HQIC,best_AICc
56,161651.4541274135,161741.0075609796,978.3552966858745,960798.0330216412,978.7558317918862,959146.202664542,10000000.0,10000000.0,10000000.0,979.3600985666825,980.2030570354498,198,23,23,1.0,-80802.72706370676,f_p,161729.61186954842,161656.62046909856,161682.97416335836,161657.08678047472,18111.689868681762,18228.451366750633,118.0612506093225,95309.57209848716,118.48861246945027,96039.03016705946,10000000.0,10000000.0,10000000.0,146.4437211714687,142.99437390784232,153.65,31.15,22.1,0.7095145488576506,-9024.694934340881,18217.542636834034,18118.68689231174,18154.378960841837,18122.508672806878
57,162143.9905467808,162225.7567252542,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,199,21,21,1.0,-81050.9952733904,f_p,162215.3519635127,162148.70764136282,162172.7697100348,162148.65721344747,18111.689868681762,18228.451366750633,118.0612506093225,95309.57209848716,118.48861246945027,96039.03016705946,10000000.0,10000000.0,10000000.0,146.4437211714687,142.99437390784232,153.65,31.15,22.1,0.7095145488576506,-9024.694934340881,18217.542636834034,18118.68689231174,18154.378960841837,18122.508672806878
58,25608.29063909378,25722.993093030702,21.90297280960524,2620.4856763346015,31.519155926324252,16394.364014793337,10000000.0,10000000.0,10000000.0,128.04047803250867,51.190679584613854,200,31,19,0.6129032258064516,-12773.14531954689,f_rp_c_p,25713.633682840828,25615.25396919103,25650.774165802046,25618.84383058314,19281.555539937654,19397.268631119936,73.88302617501502,51723.53965861703,76.1525550134323,54320.264705867914,10000000.0,10000000.0,10000000.0,106.72715681308163,98.80080279035947,156.35,30.9,21.7,0.7026597101479732,-9609.877769968827,19386.55876741455,19288.496407679755,19323.902023011375,19292.174134784782
59,2035.7100363200154,2158.1997453496433,947.5857344024283,913428.5575607985,919.6626515667897,880823.2574208247,10000000.0,10000000.0,10000000.0,938.5218470663455,955.7345643853206,201,33,21,0.6363636363636364,-984.8550181600077,f_rp_c_p,2147.8494054701014,2043.1226135203185,2080.934435719139,2047.7745524490476,19272.97759177804,19388.471001583002,72.32709375504075,49266.68623823159,72.98568759177178,50030.933940545525,10000000.0,10000000.0,10000000.0,104.49508929625954,97.53231655773193,160.2,30.85,21.6,0.7006543625543904,-9605.63879588902,19377.81091111986,19279.90722834256,19315.255553034487,19283.556169188374
60,4368.683113598741,4481.991939989312,19.660368605576473,1651.4055673779274,15.265637407807287,488.03471183544985,10000000.0,10000000.0,10000000.0,22.091507685883503,40.63748967859515,202,30,23,0.7666666666666667,-2154.3415567993707,f_rp_cxh_p,4470.627994644274,4375.421820144471,4409.796203961581,4378.524383440011,18210.997215503285,18326.420943930934,72.2149635448393,49218.232232783754,72.17301166584593,49235.61747539763,10000000.0,10000000.0,10000000.0,99.19764077892827,97.004657062431,160.3,30.8,21.8,0.7083425345974012,-9074.698607751643,18315.66062671003,18217.91562089023,18253.206654942467,18221.540196831218
70,1687.3142493496366,1800.1230757402075,23.697026817237425,1231.8678365680362,18.591766416437775,742.9446498809449,10000000.0,10000000.0,10000000.0,27.25701102250474,35.09797482146279,212,30,22,0.7333333333333333,-813.6571246748183,f_rp_c_p,1789.2591303951692,1694.0529558953667,1728.4273397124762,1697.1555191909065,18193.577426154763,18308.517110450462,26.02052816557976,3608.3977465722287,27.11946740832834,5231.601836850439,10000000.0,10000000.0,10000000.0,53.63439897673625,50.972827584238104,160.85,30.65,21.85,0.7131910194458859,-9066.138713077382,18297.73111295628,18200.462138008985,18235.581300142134,18204.009245168316
71,47211.85864507775,47340.74198165373,16.828492425235655,773.0995334593088,16.986153090591554,609.7178669743565,10000000.0,10000000.0,10000000.0,24.692465793726566,27.804667476150634,213,34,27,0.7941176470588235,-23571.929322538876,f_rp_c_p,47327.39617692935,47219.49584582958,47258.4534808223,47224.72350994262,18193.577426154763,18308.517110450462,26.02052816557976,3608.3977465722287,27.11946740832834,5231.601836850439,10000000.0,10000000.0,10000000.0,53.63439897673625,50.972827584238104,160.85,30.65,21.85,0.7131910194458859,-9066.138713077382,18297.73111295628,18200.462138008985,18235.581300142134,18204.009245168316
72,6153.450325727813,6274.046407211088,55.370814860304726,31063.11887256449,47.06070658867077,12867.355184919112,10000000.0,10000000.0,10000000.0,113.434365096822,176.24732302240648,214,32,24,0.75,-3044.7251628639065,f_rp_cxh_p,6262.191532176381,6160.6382793765915,6197.304288781508,6164.7444433748715,18193.577426154763,18308.517110450462,26.02052816557976,3608.3977465722287,27.11946740832834,5231.601836850439,10000000.0,10000000.0,10000000.0,53.63439897673625,50.972827584238104,160.85,30.65,21.85,0.7131910194458859,-9066.138713077382,18297.73111295628,18200.462138008985,18235.581300142134,18204.009245168316
73,18824.00859726614,18960.179188934824,16.801179434077962,771.4097920779442,16.98172299104588,608.9486075442935,10000000.0,10000000.0,10000000.0,24.676884072838156,27.774264924169355,215,36,28,0.7777777777777778,-9376.00429863307,f_rp_cxh_p,18946.342454520778,18832.095045121016,18873.344305701547,18838.56597431532,17532.362675892007,17647.91140431966,25.843112525631113,3578.597426507195,26.736944190747202,5093.40527330401,10000000.0,10000000.0,10000000.0,51.964418169090095,50.51261127974796,163.75,30.8,22.05,0.7157162719711384,-8735.381337946004,17637.026087098755,17539.281081278958,17574.572115331182,17542.91913795157
74,15097.58098297823,15213.283436915153,17.68354769982635,1221.4293788291577,15.91977892607154,569.3109664351939,10000000.0,10000000.0,10000000.0,23.860238188987005,34.94895390178593,216,31,21,0.6774193548387096,-7517.790491489115,f_rp_c_p,15202.92402672528,15104.544313075485,15140.064509686497,15108.134174467592,16908.235099953486,17024.732235267722,25.688837136949314,3562.951206911731,26.66491170542294,5084.04497381751,10000000.0,10000000.0,10000000.0,51.78218741252992,50.301517571944245,166.35,31.05,22.25,0.7168949320207663,-8423.067549976742,17013.74805183561,16915.209661228313,16950.787148479023,16918.95549101756
75,162147.9905467808,162237.5439803469,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,217,23,23,1.0,-81050.9952733904,f_p,162226.14828891572,162153.15688846586,162179.51058272566,162153.62319984203,16908.235099953486,17024.732235267722,25.688837136949314,3562.951206911731,26.66491170542294,5084.04497381751,10000000.0,10000000.0,10000000.0,51.78218741252992,50.301517571944245,166.35,31.05,22.25,0.7168949320207663,-8423.067549976742,17013.74805183561,16915.209661228313,16950.787148479023,16918.95549101756
76,3228.149151794448,3356.532488370428,845.9650061265941,758697.7979909758,799.3669772110268,705119.1955090954,10000000.0,10000000.0,10000000.0,839.713758080154,871.032604436238,218,34,26,0.7647058823529411,-1580.074575897224,f_rp_c_p,3343.6866836460513,3235.7863525462753,3274.743987538999,3241.014016659313,16908.235099953486,17024.732235267722,25.688837136949314,3562.951206911731,26.66491170542294,5084.04497381751,10000000.0,10000000.0,10000000.0,51.78218741252992,50.301517571944245,166.35,31.05,22.25,0.7168949320207663,-8423.067549976742,17013.74805183561,16915.209661228313,16950.787148479023,16918.95549101756
77,8570.312749945118,8672.334321242985,788.1561858369923,768745.5895305699,773.089153790984,753986.5739873573,10000000.0,10000000.0,10000000.0,868.3240028856494,876.7813806933686,219,28,14,0.5,-4257.156374972559,f_rp_cxh_p,8665.461305587616,8576.6022093878,8608.684967617102,8578.815367746165,16908.235099953486,17024.732235267722,25.688837136949314,3562.951206911731,26.66491170542294,5084.04497381751,10000000.0,10000000.0,10000000.0,51.78218741252992,50.301517571944245,166.35,31.05,22.25,0.7168949320207663,-8423.067549976742,17013.74805183561,16915.209661228313,16950.787148479023,16918.95549101756
78,2575.603275272259,2706.8802393945916,18.90022359558208,5064.326815192161,12.12305288069107,288.0915682869733,10000000.0,10000000.0,10000000.0,16.973260390595946,71.16408374448561,220,35,25,0.7142857142857143,-1252.8016376361295,f_rp_c_p,2694.5389698253803,2583.4650995756106,2623.5685473622384,2589.298927446172,16518.478455408105,16635.848997608933,24.212357382263843,3555.5974378825367,24.502293583339455,4772.820682200157,10000000.0,10000000.0,10000000.0,48.59582335636555,50.25021964815099,168.6,31.3,22.3,0.7126092177350519,-8227.939227704052,16624.840947965604,16525.50917257081,16561.373113019996,16529.391565588816
79,1717.9207541704347,1823.4423254683009,27.507560158580045,2229.6885781004585,25.405970337684586,1729.5113765279464,10000000.0,10000000.0,10000000.0,41.58739444264267,47.21957833463211,221,28,21,0.75,-830.9603770852174,f_rpxh_p,1813.0693098129318,1724.2102136131161,1756.2929718424184,1726.4233719714819,16217.537344481369,16334.10416117293,24.544333938201273,3402.7880774309137,24.93452139666652,4829.494264607163,10000000.0,10000000.0,10000000.0,49.45449683414792,48.975997130596966,171.75,31.1,22.05,0.7094842177350518,-8077.668672240684,16323.22020449857,16224.523136933776,16260.157914824178,16228.310879669778
80,2880.108602676646,2981.7365464281597,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,222,27,20,0.7407407407407407,-1413.054301338323,f_rp_cxh_p,2971.8589956176256,2886.1734385678033,2917.110384003202,2887.983602676646,16217.537344481369,16334.10416117293,24.544333938201273,3402.7880774309137,24.93452139666652,4829.494264607163,10000000.0,10000000.0,10000000.0,49.45449683414792,48.975997130596966,171.75,31.1,22.05,0.7094842177350518,-8077.668672240684,16323.22020449857,16224.523136933776,16260.157914824178,16228.310879669778
81,2236.562747731311,2348.871574121882,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,223,30,21,0.7,-1088.2813738656555,f_rp_c_p,2338.5076287768434,2243.301454277041,2277.6758380941505,2246.404017572581,16184.93908308558,16301.091537022503,71.30231700284261,51056.05639721607,71.37841082503162,52067.41236936212,10000000.0,10000000.0,10000000.0,91.22152846967833,92.22144149089209,173.3,31.0,21.9,0.7069842177350518,-8061.46954154279,16290.282126832626,16191.90241318283,16227.422609793843,16195.639975883696
82,162143.9905467808,162225.7567252542,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,224,21,21,1.0,-81050.9952733904,f_p,162215.3519635127,162148.70764136282,162172.7697100348,162148.65721344747,16184.93908308558,16301.091537022503,71.30231700284261,51056.05639721607,71.37841082503162,52067.41236936212,10000000.0,10000000.0,10000000.0,91.22152846967833,92.22144149089209,173.3,31.0,21.9,0.7069842177350518,-8061.46954154279,16290.282126832626,16191.90241318283,16227.422609793843,16195.639975883696
83,162137.9905467808,162208.07584261516,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,225,18,18,1.0,-81050.9952733904,f_p,162199.15747540814,162142.03377070825,162162.6584009985,162141.39353185543,16184.93908308558,16301.091537022503,71.30231700284261,51056.05639721607,71.37841082503162,52067.41236936212,10000000.0,10000000.0,10000000.0,91.22152846967833,92.22144149089209,173.3,31.0,21.9,0.7069842177350518,-8061.46954154279,16290.282126832626,16191.90241318283,16227.422609793843,16195.639975883696
84,1850.238898977687,1960.1540978219057,18.29631585258825,1549.4097459036675,22.95331568130605,5212.790535758278,10000000.0,10000000.0,10000000.0,72.19965744903696,39.362542421744905,226,29,23,0.7931034482758621,-896.1194494888435,f_rp_cxh_p,1948.785617321702,1856.7529819718927,1889.9815529950988,1859.3967937145292,16165.622890647894,16281.655663207504,23.058723704562944,2778.0462026930727,23.37607660909692,3997.5582597864013,10000000.0,10000000.0,10000000.0,45.673351471990806,45.018702907876566,173.45,30.95,22.0,0.7116393901488449,-8051.861445323947,16270.79602625987,16172.574989567574,16208.037895538891,16176.289614690797
85,162151.9905467808,162249.33123543963,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,227,25,25,1.0,-81050.9952733904,f_p,162236.94461431875,162157.60613556893,162186.25145541652,162158.69157770864,16165.622890647894,16281.655663207504,23.058723704562944,2778.0462026930727,23.37607660909692,3997.5582597864013,10000000.0,10000000.0,10000000.0,45.673351471990806,45.018702907876566,173.45,30.95,22.0,0.7116393901488449,-8051.861445323947,16270.79602625987,16172.574989567574,16208.037895538891,16176.289614690797
86,162139.9905467808,162213.9694701615,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,228,19,19,1.0,-81050.9952733904,f_p,162204.55563810965,162144.25839425978,162166.02883734394,162143.7905467808,16165.622890647894,16281.655663207504,23.058723704562944,2778.0462026930727,23.37607660909692,3997.5582597864013,10000000.0,10000000.0,10000000.0,45.673351471990806,45.018702907876566,173.45,30.95,22.0,0.7116393901488449,-8051.861445323947,16270.79602625987,16172.574989567574,16208.037895538891,16176.289614690797
87,162141.9905467808,162219.86309770786,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,229,20,20,1.0,-81050.9952733904,f_p,162209.95380081117,162146.4830178113,162169.39927368937,162146.21165230844,16165.622890647894,16281.655663207504,23.058723704562944,2778.0462026930727,23.37607660909692,3997.5582597864013,10000000.0,10000000.0,10000000.0,45.673351471990806,45.018702907876566,173.45,30.95,22.0,0.7116393901488449,-8051.861445323947,16270.79602625987,16172.574989567574,16208.037895538891,16176.289614690797
88,9324.640361549344,9451.023698125324,18.229254690375413,1152.7541936485486,24.183088106062012,2902.998878301424,10000000.0,10000000.0,10000000.0,53.8794847627687,33.952234000851085,230,34,22,0.6470588235294118,-4628.320180774672,f_rp_c_p,9440.177893400947,9332.277562301171,9371.235197293896,9337.505226414209,15811.841394789186,15928.263530103437,22.928880045931866,2754.7770828313965,23.685606940440785,4109.442175623337,10000000.0,10000000.0,10000000.0,47.077635280643605,44.70501118048576,177.6,31.05,22.1,0.7127423313253156,-7874.870697394593,15917.354346671316,15818.815956064023,15854.393443314728,15822.586656192978
89,37746.802874057,37870.79258308663,17.885061059621606,1554.5167770696678,16.22029750247059,543.1014555973819,10000000.0,10000000.0,10000000.0,23.304537231993727,39.42736076723457,231,33,24,0.7272727272727273,-18840.4014370285,f_rp_c_p,37858.942243207086,37754.2154512573,37792.02727345612,37758.86739018603,15811.841394789186,15928.263530103437,22.928880045931866,2754.7770828313965,23.685606940440785,4109.442175623337,10000000.0,10000000.0,10000000.0,47.077635280643605,44.70501118048576,177.6,31.05,22.1,0.7127423313253156,-7874.870697394593,15917.354346671316,15818.815956064023,15854.393443314728,15822.586656192978
90,126757.24936305931,126874.95181699624,16.831818181817617,773.2499999999985,16.999999999998188,609.8727272727127,10000000.0,10000000.0,10000000.0,24.69560137499617,27.807373122968638,232,31,25,0.8064516129032258,-63347.624681529654,f_rp_c_p,126862.59240680636,126764.21269315656,126799.73288976758,126767.80255454867,15811.841394789186,15928.263530103437,22.928880045931866,2754.7770828313965,23.685606940440785,4109.442175623337,10000000.0,10000000.0,10000000.0,47.077635280643605,44.70501118048576,177.6,31.05,22.1,0.7127423313253156,-7874.870697394593,15917.354346671316,15818.815956064023,15854.393443314728,15822.586656192978
91,2139.1389629994283,2274.8095546681134,107.81365611756654,14097.472551323579,96.62937231546042,11730.410909879147,10000000.0,10000000.0,10000000.0,108.30702151697805,118.73277791462465,233,36,27,0.75,-1033.5694814997141,f_rp_c_p,2261.4728202540673,2147.2254108543043,2188.4746714348357,2153.6963400486084,15811.841394789186,15928.263530103437,22.928880045931866,2754.7770828313965,23.685606940440785,4109.442175623337,10000000.0,10000000.0,10000000.0,47.077635280643605,44.70501118048576,177.6,31.05,22.1,0.7127423313253156,-7874.870697394593,15917.354346671316,15818.815956064023,15854.393443314728,15822.586656192978
92,162145.9905467808,162231.65035280056,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,234,22,22,1.0,-81050.9952733904,f_p,162220.7501262142,162150.93226491436,162176.14014638023,162151.12760261836,15811.841394789186,15928.263530103437,22.928880045931866,2754.7770828313965,23.685606940440785,4109.442175623337,10000000.0,10000000.0,10000000.0,47.077635280643605,44.70501118048576,177.6,31.05,22.1,0.7127423313253156,-7874.870697394593,15917.354346671316,15818.815956064023,15854.393443314728,15822.586656192978
93,28095.22737388618,28215.323455369456,34.82494767435556,17253.251334910667,50.26754232313153,34018.46626018028,10000000.0,10000000.0,10000000.0,184.4409560270719,131.35163240291558,235,32,23,0.71875,-14015.61368694309,f_rp_c_p,28203.96858033475,28102.41532753496,28139.081336939875,28106.52149153324,15811.841394789186,15928.263530103437,22.928880045931866,2754.7770828313965,23.685606940440785,4109.442175623337,10000000.0,10000000.0,10000000.0,47.077635280643605,44.70501118048576,177.6,31.05,22.1,0.7127423313253156,-7874.870697394593,15917.354346671316,15818.815956064023,15854.393443314728,15822.586656192978
94,15063.1169452737,15172.032144117919,27.085291509024326,9755.663816504642,32.69623547324714,16548.55265204394,10000000.0,10000000.0,10000000.0,128.64117790211634,98.77076397651606,236,29,21,0.7241379310344828,-7502.55847263685,f_rp_c_p,15161.663663617714,15069.631028267906,15102.85959929111,15072.274840010541,15811.841394789186,15928.263530103437,22.928880045931866,2754.7770828313965,23.685606940440785,4109.442175623337,10000000.0,10000000.0,10000000.0,47.077635280643605,44.70501118048576,177.6,31.05,22.1,0.7127423313253156,-7874.870697394593,15917.354346671316,15818.815956064023,15854.393443314728,15822.586656192978
95,59903.44367584406,60016.25250223463,16.831735885272458,773.2474283413167,16.999599621017307,609.8682282268804,10000000.0,10000000.0,10000000.0,24.69551028480441,27.807326882340142,237,30,22,0.7333333333333333,-29921.72183792203,f_rp_c_p,60005.38855688959,59910.18238238979,59944.55676620689,59913.28494568533,15811.841394789186,15928.263530103437,22.928880045931866,2754.7770828313965,23.685606940440785,4109.442175623337,10000000.0,10000000.0,10000000.0,47.077635280643605,44.70501118048576,177.6,31.05,22.1,0.7127423313253156,-7874.870697394593,15917.354346671316,15818.815956064023,15854.393443314728,15822.586656192978
96,126375.9018947468,126496.49797623008,16.831818181817884,773.2499999999992,16.999999999998803,609.8727272727175,10000000.0,10000000.0,10000000.0,24.695601374996265,27.80737312296865,238,32,24,0.75,-63155.9509473734,f_rp_c_p,126484.64310119537,126383.08984839558,126419.7558578005,126387.19601239386,15811.841394789186,15928.263530103437,22.928880045931866,2754.7770828313965,23.685606940440785,4109.442175623337,10000000.0,10000000.0,10000000.0,47.077635280643605,44.70501118048576,177.6,31.05,22.1,0.7127423313253156,-7874.870697394593,15917.354346671316,15818.815956064023,15854.393443314728,15822.586656192978
97,32929.07658455488,33045.279038491804,16.391074791555326,758.6007809393701,16.173822080512096,592.7300691228593,10000000.0,10000000.0,10000000.0,24.346048326635255,27.54270830799633,239,31,22,0.7096774193548387,-16433.53829227744,f_rpxh_p,33034.419628301934,32936.03991465214,32971.56011126315,32939.62977604424,17360.97427425939,17476.982046819005,20.77167851014196,2208.724707689248,21.923107959028226,3867.287877539026,10000000.0,10000000.0,10000000.0,44.60853835927162,40.67852552206333,182.85,30.95,21.95,0.7103474144142695,-8649.537137129697,17466.147409871366,17367.926373179074,17403.389279150393,17371.643969431196
98,162139.9905467808,162213.9694701615,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,240,19,19,1.0,-81050.9952733904,f_p,162204.55563810965,162144.25839425978,162166.02883734394,162143.7905467808,17360.97427425939,17476.982046819005,20.77167851014196,2208.724707689248,21.923107959028226,3867.287877539026,10000000.0,10000000.0,10000000.0,44.60853835927162,40.67852552206333,182.85,30.95,21.95,0.7103474144142695,-8649.537137129697,17466.147409871366,17367.926373179074,17403.389279150393,17371.643969431196
99,2161.0095151351643,2265.5310864330304,501.7920588742425,417367.2240175972,499.4214356358501,413937.494671615,10000000.0,10000000.0,10000000.0,643.3797437529527,646.0396458558849,241,28,19,0.6785714285714286,-1052.5047575675821,f_rp_cxh_p,2256.158070777661,2167.2989745778455,2199.3817328071477,2169.5121329362114,17360.97427425939,17476.982046819005,20.77167851014196,2208.724707689248,21.923107959028226,3867.287877539026,10000000.0,10000000.0,10000000.0,44.60853835927162,40.67852552206333,182.85,30.95,21.95,0.7103474144142695,-8649.537137129697,17466.147409871366,17367.926373179074,17403.389279150393,17371.643969431196
100,2151.884145434903,2256.905716732769,939.8990916103497,919515.0528570134,947.4512181506744,930406.6097693492,10000000.0,10000000.0,10000000.0,964.5758704059257,958.9134751670838,242,28,20,0.7142857142857143,-1047.9420727174515,f_rpxh_p,2247.0327010774,2158.1736048775842,2190.2563631068865,2160.38676323595,17360.97427425939,17476.982046819005,20.77167851014196,2208.724707689248,21.923107959028226,3867.287877539026,10000000.0,10000000.0,10000000.0,44.60853835927162,40.67852552206333,182.85,30.95,21.95,0.7103474144142695,-8649.537137129697,17466.147409871366,17367.926373179074,17403.389279150393,17371.643969431196
103,1903.59185226345,1984.751658283202,401.52929264610435,281318.86805849575,443.37573640316333,323158.29971676663,10000000.0,10000000.0,10000000.0,568.4701396878878,530.3950113438999,245,22,13,0.5909090909090909,-929.795926131725,f_rp_cxh_p,1978.3514316968406,1908.5335703969854,1933.7414518628657,1908.7289081010133,17358.433524713793,17472.689164877545,37.19054288633483,15509.655580658995,41.14568565202072,19730.1242154661,10000000.0,10000000.0,10000000.0,69.19096054955344,61.013567001697936,186.7,30.5,21.5,0.7044089979919822,-8648.716762356897,17462.077487110084,17365.28454303529,17400.231833249352,17368.83241310301
104,6610.983646213225,6716.005217511091,401.5063560605284,349488.89548838,376.68167314858914,331782.2882925537,10000000.0,10000000.0,10000000.0,576.0054585614217,591.1758583436742,246,28,20,0.7142857142857143,-3277.4918231066126,f_rp_c_p,6706.132201855722,6617.273105655907,6649.355863885209,6619.486264014273,17358.433524713793,17472.689164877545,37.19054288633483,15509.655580658995,41.14568565202072,19730.1242154661,10000000.0,10000000.0,10000000.0,69.19096054955344,61.013567001697936,186.7,30.5,21.5,0.7044089979919822,-8648.716762356897,17462.077487110084,17365.28454303529,17400.231833249352,17368.83241310301
105,41925.82979283999,42053.21312941597,19.18300262946023,1746.0833176981912,50.348023208951254,34025.79784205669,10000000.0,10000000.0,10000000.0,184.46083010237345,41.78616179667847,247,34,24,0.7058823529411765,-20928.914896419996,f_rp_p,42041.36732469159,41933.46699359182,41972.424628584544,41938.69465770486,17358.433524713793,17472.689164877545,37.19054288633483,15509.655580658995,41.14568565202072,19730.1242154661,10000000.0,10000000.0,10000000.0,69.19096054955344,61.013567001697936,186.7,30.5,21.5,0.7044089979919822,-8648.716762356897,17462.077487110084,17365.28454303529,17400.231833249352,17368.83241310301
106,2331.045005352793,2475.0028521141826,979.3249548039618,962680.3327161748,967.5952429742467,948975.4563782094,10000000.0,10000000.0,10000000.0,974.1537129109602,981.1627452753058,248,38,30,0.7894736842105263,-1127.5225026763965,f_rp_c_p,2460.1751880104675,2339.5807003107175,2383.1215864790565,2347.4206959605276,17358.433524713793,17472.689164877545,37.19054288633483,15509.655580658995,41.14568565202072,19730.1242154661,10000000.0,10000000.0,10000000.0,69.19096054955344,61.013567001697936,186.7,30.5,21.5,0.7044089979919822,-8648.716762356897,17462.077487110084,17365.28454303529,17400.231833249352,17368.83241310301
107,7415.9996117995115,7521.021183097378,16.704603633017406,759.3700993262378,16.819323389012645,597.4371237084449,10000000.0,10000000.0,10000000.0,24.44252695014255,27.556670686536823,249,28,20,0.7142857142857143,-3679.9998058997558,f_rp_c_p,7511.148167442008,7422.289071242193,7454.371829471495,7424.502229600559,17634.053912690597,17749.502641118255,17.94930843568048,1481.680682700519,19.817865001313184,3602.0810858131927,10000000.0,10000000.0,10000000.0,41.98957991266618,35.871649968829786,186.9,30.8,21.85,0.7105778291608134,-8786.226956345297,17738.717323897345,17640.97231807755,17676.26335212978,17644.621079177985
108,43767.28520847364,43875.700407317854,23.300976748997947,5650.340234142243,62.85856737392135,42201.017424971455,10000000.0,10000000.0,10000000.0,205.42886220044994,75.16874506164277,250,29,20,0.6896551724137931,-21854.64260423682,f_rp_p,43865.83192681765,43773.79929146784,43807.02786249105,43776.44310321048,17634.053912690597,17749.502641118255,17.94930843568048,1481.680682700519,19.817865001313184,3602.0810858131927,10000000.0,10000000.0,10000000.0,41.98957991266618,35.871649968829786,186.9,30.8,21.85,0.7105778291608134,-8786.226956345297,17738.717323897345,17640.97231807755,17676.26335212978,17644.621079177985
109,114312.11690772836,114439.00024430433,16.831818182679022,773.2499999912836,17.0,609.8727272727273,10000000.0,10000000.0,10000000.0,24.695601374996464,27.807373122811935,251,34,23,0.6764705882352942,-57122.05845386418,f_rp_c_p,114427.65443957996,114319.75410848018,114358.7117434729,114324.98177259322,17634.053912690597,17749.502641118255,17.94930843568048,1481.680682700519,19.817865001313184,3602.0810858131927,10000000.0,10000000.0,10000000.0,41.98957991266618,35.871649968829786,186.9,30.8,21.85,0.7105778291608134,-8786.226956345297,17738.717323897345,17640.97231807755,17676.26335212978,17644.621079177985
110,50785.25411181866,50893.66931066287,16.830564847718428,773.2128214785962,16.998089537723352,609.8422654095447,10000000.0,10000000.0,10000000.0,24.69498462055696,27.80670461379047,252,29,20,0.6896551724137931,-25363.62705590933,f_rp_p,50883.80083016267,50791.76819481286,50824.99676583607,50794.412006555496,17634.053912690597,17749.502641118255,17.94930843568048,1481.680682700519,19.817865001313184,3602.0810858131927,10000000.0,10000000.0,10000000.0,41.98957991266618,35.871649968829786,186.9,30.8,21.85,0.7105778291608134,-8786.226956345297,17738.717323897345,17640.97231807755,17676.26335212978,17644.621079177985
111,133742.3516248688,133869.7349614448,16.831818181818182,773.25,17.0,609.8727272727273,10000000.0,10000000.0,10000000.0,24.695601374996464,27.807373122968663,253,34,24,0.7058823529411765,-66837.1758124344,f_rp_c_p,133857.88915672043,133749.98882562065,133788.94646061337,133755.21648973366,17634.053912690597,17749.502641118255,17.94930843568048,1481.680682700519,19.817865001313184,3602.0810858131927,10000000.0,10000000.0,10000000.0,41.98957991266618,35.871649968829786,186.9,30.8,21.85,0.7105778291608134,-8786.226956345297,17738.717323897345,17640.97231807755,17676.26335212978,17644.621079177985
112,162141.9905467808,162219.86309770786,983.1681818181818,967109.6136363636,983.0,966609.8727272727,10000000.0,10000000.0,10000000.0,983.1631974027875,983.4173140820552,254,20,20,1.0,-81050.9952733904,f_p,162209.95380081117,162146.4830178113,162169.39927368937,162146.21165230844,17634.053912690597,17749.502641118255,17.94930843568048,1481.680682700519,19.817865001313184,3602.0810858131927,10000000.0,10000000.0,10000000.0,41.98957991266618,35.871649968829786,186.9,30.8,21.85,0.7105778291608134,-8786.226956345297,17738.717323897345,17640.97231807755,17676.26335212978,17644.621079177985
