iteration,incumbent_aic,incumbent_bic,incumbent_MAE,incumbent_MSE,incumbent_MAE_TEST,incumbent_MSE_TEST,incumbent_MAE_VAL,incumbent_MSE_VAL,incumbent_RMSE_VAL,incumbent_RMSE_TEST,incumbent_RMSE,incumbent_sol_num,incumbent_num_parm,incumbent_pval_exceed,incumbent_pval_percentage,incumbent_loglik,incumbent_simple,incumbent_CAIC,incumbent_DIC,incumbent_HQIC,incumbent_AICc,best_aic,best_bic,best_MAE,best_MSE,best_MAE_TEST,best_MSE_TEST,best_MAE_VAL,best_MSE_VAL,best_RMSE_VAL,best_RMSE_TEST,best_RMSE,best_sol_num,best_num_parm,best_pval_exceed,best_pval_percentage,best_loglik,best_CAIC,best_DIC,best_HQIC,best_AICc
95,141508.82811355413,141580.22052562266,983.0885416666666,967000.8072916666,977.9268292682926,956699.9756097561,988.4285714285714,977114.380952381,988.490961492507,978.1104107460242,983.3619919905724,235,19,19,1.0,-70735.41405677707,f_p,141570.81922714334,141510.53439579974,141533.8949939908,141513.2467182053,5436.403590924191,5544.441326853624,139.84162911086486,104581.31115759134,122.34405102011462,84782.28243165699,140.1271074182463,112350.49141382321,190.90190043632717,166.2989968704086,204.72750221469732,178.1,30.05,20.3,0.6754663655877627,-2688.1517954620954,5534.447431100781,5439.102211002086,5476.0488412990235,5448.113408523093
96,33974.57867900281,34082.30354016364,16.71313527909523,819.9170443764542,22.263222138031583,823.906227345735,11.596127045986785,259.6970971963148,16.11512014216198,28.703766779740512,28.63419362189992,236,30,20,0.6666666666666666,-16957.289339501403,f_rp_c_p,34072.45938466995,33977.27280886427,34014.157963902806,33986.131474033864,5436.403590924191,5544.441326853624,139.84162911086486,104581.31115759134,122.34405102011462,84782.28243165699,140.1271074182463,112350.49141382321,190.90190043632717,166.2989968704086,204.72750221469732,178.1,30.05,20.3,0.6754663655877627,-2688.1517954620954,5534.447431100781,5439.102211002086,5476.0488412990235,5448.113408523093
97,36823.267348426954,36923.977218843735,16.896475694502882,823.447420455966,22.065403424543735,844.8088624497263,11.467776297267077,256.45200918243563,16.01411905733299,29.065595855748878,28.695773564341597,237,28,19,0.6785714285714286,-18383.633674213477,f_rp_c_p,36914.622673716294,36825.781869630984,36860.20801433362,36833.230538611,5436.403590924191,5544.441326853624,139.84162911086486,104581.31115759134,122.34405102011462,84782.28243165699,140.1271074182463,112350.49141382321,190.90190043632717,166.2989968704086,204.72750221469732,178.1,30.05,20.3,0.6754663655877627,-2688.1517954620954,5534.447431100781,5439.102211002086,5476.0488412990235,5448.113408523093
98,9292.688952654518,9394.398823071297,23.577727531557798,6980.889729734889,21.87711828334114,842.1873457048781,29.648036555189076,15328.226356168601,123.80721447544404,29.020464257225075,83.55171889156374,238,28,21,0.75,-4618.344476327259,f_rp_c_p,9384.044277943854,9295.20347385855,9329.629618561185,9302.652142838568,5314.360963679401,5422.711574377436,140.18558726982243,104881.85623595402,122.38163650230982,84762.52213564636,139.32446689233836,111598.83102115367,188.37999477735497,165.99119002758113,207.34785651106068,182.9,30.1,20.6,0.685188587809985,-2627.0804818397,5412.567938365437,5317.064073973734,5354.072179529068,5326.10796517775
99,1505.311843684826,1605.521714101604,26.856742709119132,13556.769810154268,17.571488408800835,3067.3446269560122,8.826845742030773,551.1331186155305,23.476224539212655,55.383613343262574,116.43354246158736,239,28,18,0.6428571428571429,-724.655921842413,f_rp_c_p,1596.667168974163,1507.8263648888567,1542.2525095914925,1515.2750338688752,5168.771121292563,5276.7959824533955,137.42027849696942,104395.1839322769,118.46283237931121,83668.94656698003,137.95255883115342,111494.70238811953,186.98782384376884,160.8643501780088,205.53896748809012,185.7,30.0,20.6,0.6873314449528422,-2554.3855606462816,5266.651826959709,5171.465251154024,5208.350406192563,5180.438642548561
100,141508.82811355413,141580.22052562266,983.0885416666666,967000.8072916666,977.9268292682926,956699.9756097561,988.4285714285714,977114.380952381,988.490961492507,978.1104107460242,983.3619919905724,240,19,19,1.0,-70735.41405677707,f_p,141570.81922714334,141510.53439579974,141533.8949939908,141513.2467182053,5168.771121292563,5276.7959824533955,137.42027849696942,104395.1839322769,118.46283237931121,83668.94656698003,137.95255883115342,111494.70238811953,186.98782384376884,160.8643501780088,205.53896748809012,185.7,30.0,20.6,0.6873314449528422,-2554.3855606462816,5266.651826959709,5171.465251154024,5208.350406192563,5180.438642548561
1,56232.0930463641,56354.84788901304,17.640267796570715,793.2864561263273,16.780230197680563,596.1279624199459,13.402950135410666,640.4810854349436,25.307727780955435,24.415731863287366,28.165341399072855,266,34,24,0.7058823529411765,-28082.04652318205,f_rp_c_p,56343.02451278686,56235.146393540424,56276.94956925076,56247.25228203289,73515.1542074256,73621.41244613184,315.87861129218334,290788.28074237437,316.62323423290496,293448.5948815256,315.31778881896514,292456.96861022216,360.25223303619026,350.2926570805074,343.8462026983982,255.55,29.45,20.65,0.716842626650215,-36728.1271037128,73611.24043348886,73517.79894490627,73554.00787210245,73526.68350290938
2,141506.82811355413,141574.46303025063,982.359375,965512.0572916666,983.219512195122,967035.1707317074,986.5952380952381,973830.9761904762,986.8287471443443,983.3794642617403,982.6047309532286,267,18,18,1.0,-70735.41405677707,f_p,141565.55653695442,141508.44459147102,141530.57568449414,141510.78187077955,73515.1542074256,73621.41244613184,315.87861129218334,290788.28074237437,316.62323423290496,293448.5948815256,315.31778881896514,292456.96861022216,360.25223303619026,350.2926570805074,343.8462026983982,256.0,29.45,20.65,0.716842626650215,-36728.1271037128,73611.24043348886,73517.79894490627,73554.00787210245,73526.68350290938
3,89509.26172858482,89613.22909437363,31.968444492986645,14899.991216324124,16.780486560324498,596.1462462706087,53.72594246489697,41018.13562108605,202.52934508630113,24.416106288075678,122.06552017799345,268,29,19,0.6551724137931034,-44725.63086429241,f_rp_cxh_p,89603.87974406307,89511.86605411758,89547.52170398815,89520.00246932557,70915.27588817714,71023.35074933799,268.35906476683266,243257.67743860726,268.30128295116504,245126.64365725374,268.67432403744806,245816.32658175268,321.0372629332881,302.3444891818242,300.8192421596365,256.05,30.0,20.7,0.6996012473398703,-35427.63794408857,71013.1565938443,70917.97001803861,70954.85517307716,70927.14453283667
4,2045.1740143660522,2138.3688940387747,982.359375,965512.0572916666,983.219512195122,967035.1707317074,986.5952380952381,973830.9761904762,986.8287471443443,983.3794642617403,982.6047309532286,269,26,17,0.6538461538461539,-996.5870071830261,f_rp_cxh_p,2130.0039592775793,2047.5089269126522,2079.4760612793852,2053.683105275143,63942.29318321774,64051.83391729599,268.35906476683266,243257.6774386072,268.30128295116504,245126.64365725376,268.67432403744806,245816.32658175268,321.03726293328793,302.3444891818242,300.8192421596364,256.85,30.45,20.7,0.6822935550321778,-31940.696591608874,64041.6420994699,63945.02772502712,63982.466157391245,63954.41142035376
5,112264.55072979734,112370.01809558614,17.640624999999996,793.3072916666666,16.78048780487805,596.1463414634146,13.404761904761905,640.5,25.30810146968753,24.416108237461078,28.165711275710162,270,29,22,0.7586206896551724,-56103.27536489867,f_rp_cxh_p,112359.16874527559,112267.15505533009,112302.81070520067,112275.29147053808,62498.327205458074,62609.00806291652,220.21459479978162,195172.54837570342,219.97933173165288,196804.69243774159,220.0148002279242,197156.8027722289,272.9612306495551,254.39632138061023,253.17409031711622,257.3,30.8,20.7,0.6702245895149365,-31218.363602729038,62598.81806327634,62501.093178782496,62538.96193795539,62510.683071347084
6,52834.97120245066,52944.19606361149,17.640272189955507,793.2813687981949,16.77948030125569,596.1053205911883,13.40275613435383,640.4804648365571,25.307715519907305,24.4152681859362,28.165251087078826,271,30,23,0.7666666666666667,-26387.48560122533,f_rp_c_p,52932.8519081178,52837.66533231212,52874.55048735066,52846.523997481716,58208.26889643264,58319.52550342829,172.23905632594602,147197.02624622665,171.6573301369596,148482.73916718576,171.35517612988002,148497.27798594692,224.88517906833323,206.44811157682003,205.5848089544957,258.55,30.9,21.2,0.6853436371339842,-29073.23444821632,58309.08602326979,58211.04385018993,58249.03555987964,58220.704242564
7,141512.82811355413,141591.73551636672,982.359375,965512.0572916666,983.219512195122,967035.1707317074,986.5952380952381,973830.9761904762,986.8287471443443,983.3794642617403,982.6047309532286,272,21,21,1.0,-70735.41405677707,f_p,141581.34460752114,141514.71400445714,141540.53361298415,141518.26340767177,58208.26889643264,58319.52550342829,172.23905632594602,147197.02624622665,171.6573301369596,148482.73916718576,171.35517612988002,148497.27798594692,224.88517906833323,206.44811157682003,205.5848089544957,258.55,30.9,21.2,0.6853436371339842,-29073.23444821632,58309.08602326979,58211.04385018993,58249.03555987964,58220.704242564
8,11078.205074794756,11183.172440583561,54.29456011076936,34158.00550939264,23.24488670384509,1818.6771423747982,11.680782625007922,600.4872493726673,24.504841345592656,42.64595106659949,184.81884511432443,273,29,21,0.7241379310344828,-5510.102537397378,f_rp_c_p,11172.823090272997,11080.809400327502,11116.465050198089,11088.945815535497,53148.9516136825,53260.18322067816,174.0717530814845,148865.26115711295,171.98055008190792,148543.8657072313,171.2689771658923,148495.27734841552,224.84501606212848,207.35960371827696,213.41746564642645,258.7,30.9,21.15,0.6836194992029496,-26543.575806841247,53249.76874051966,53151.72656743981,53189.7182771295,53161.38695981386
9,88968.8275009887,89076.05236214954,982.359375,965512.0572916666,983.219512195122,967035.1707317074,986.5952380952381,973830.9761904762,986.8287471443443,983.3794642617403,982.6047309532286,274,30,19,0.6333333333333333,-44454.41375049435,f_rpxh_p,89066.70820665585,88971.52163085015,89008.4067858887,88980.38029601975,53148.9516136825,53260.18322067816,174.0717530814845,148865.26115711295,171.98055008190792,148543.8657072313,171.2689771658923,148495.27734841552,224.84501606212848,207.35960371827696,213.41746564642645,258.7,30.9,21.15,0.6836194992029496,-26543.575806841247,53249.76874051966,53151.72656743981,53189.7182771295,53161.38695981386
10,20575.11895450093,20675.828824917706,18.318344396483532,975.1465937085662,40.66351301823696,24757.310620279448,53.43773675400831,37356.9673580437,193.27950578900936,157.34456018648834,31.227337281756288,275,28,19,0.6785714285714286,-10259.559477250465,f_rp_p,20666.474279790265,20577.63347570496,20612.059620407596,20585.082144684977,48609.60634562421,48719.59782923966,174.10563905130715,148874.35312221508,173.17470134257587,149751.9239211721,173.27062590835462,150331.1007163177,233.24358627809457,214.00602631572832,213.57054694672874,259.75,30.55,20.95,0.6846909277743782,-24274.253172812103,48709.281530895256,48612.349867866455,48649.91125074738,48621.732158957086
11,141510.82811355413,141585.9780209947,982.359375,965512.0572916666,983.219512195122,967035.1707317074,986.5952380952381,973830.9761904762,986.8287471443443,983.3794642617403,982.6047309532286,276,20,20,1.0,-70735.41405677707,f_p,141576.08191733222,141512.62420012843,141537.21430348748,141515.74039425587,48609.60634562421,48719.59782923966,174.10563905130715,148874.35312221508,173.17470134257587,149751.9239211721,173.27062590835462,150331.1007163177,233.24358627809457,214.00602631572832,213.57054694672874,259.75,30.55,20.95,0.6846909277743782,-24274.253172812103,48709.281530895256,48612.349867866455,48649.91125074738,48621.732158957086
12,141512.82811355413,141591.73551636672,982.359375,965512.0572916666,983.219512195122,967035.1707317074,986.5952380952381,973830.9761904762,986.8287471443443,983.3794642617403,982.6047309532286,277,21,21,1.0,-70735.41405677707,f_p,141581.34460752114,141514.71400445714,141540.53361298415,141518.26340767177,48609.60634562421,48719.59782923966,174.10563905130715,148874.35312221508,173.17470134257587,149751.9239211721,173.27062590835462,150331.1007163177,233.24358627809457,214.00602631572832,213.57054694672874,259.75,30.55,20.95,0.6846909277743782,-24274.253172812103,48709.281530895256,48612.349867866455,48649.91125074738,48621.732158957086
13,59040.31659694615,59156.056448851035,17.640709900608847,793.3070531525076,16.780476596576413,596.146180606599,13.404750397015633,640.4998362968321,25.308098235482493,24.416104943389293,28.165707041587073,278,32,23,0.71875,-29488.158298473074,f_rp_c_p,59144.7226829911,59043.19033546504,59082.53450083948,59053.59961581407,46069.52614063119,46179.91837378384,174.10564329633758,148874.35311028938,173.17470078216078,149751.92391312926,173.2706253329673,150331.10070813255,233.2435861163843,214.0060261510247,213.57054673502262,260.55,30.65,21.1,0.687295094441045,-23004.113070315598,46169.52759492112,46072.27864330631,46109.96297670402,46081.738465155904
14,141508.82811355413,141580.22052562266,982.2896483700862,965373.5374979996,983.219512195122,967035.1707317074,986.5952380952381,973830.9761904762,986.8287471443443,983.3794642617403,982.5342424048129,279,19,19,1.0,-70735.41405677707,f_p,141570.81922714334,141510.53439579974,141533.8949939908,141513.2467182053,46069.52614063119,46179.91837378384,174.10564329633758,148874.35311028938,173.17470078216078,149751.92391312926,173.2706253329673,150331.10070813255,233.2435861163843,214.0060261510247,213.57054673502262,260.55,30.65,21.1,0.687295094441045,-23004.113070315598,46169.52759492112,46072.27864330631,46109.96297670402,46081.738465155904
15,141506.82811355413,141574.46303025063,982.359375,965512.0572916666,983.219512195122,967035.1707317074,986.5952380952381,973830.9761904762,986.8287471443443,983.3794642617403,982.6047309532286,280,18,18,1.0,-70735.41405677707,f_p,141565.55653695442,141508.44459147102,141530.57568449414,141510.78187077955,46069.52614063119,46179.91837378384,174.10564329633758,148874.35311028938,173.17470078216078,149751.92391312926,173.2706253329673,150331.10070813255,233.2435861163843,214.0060261510247,213.57054673502262,260.55,30.65,21.1,0.687295094441045,-23004.113070315598,46169.52759492112,46072.27864330631,46109.96297670402,46081.738465155904
16,34202.01590092684,34307.983266715644,301.1396284182178,179454.8757134295,382.4907916759778,251521.64166627402,267.63571496546564,154538.88781789667,393.11434445705066,501.51933329261993,423.6211464427024,281,29,23,0.7931034482758621,-17072.00795046342,f_rp_cxh_p,34296.63391640508,34204.620226459585,34240.275876330175,34212.756641667576,42361.02286689442,42470.57572620405,188.28059346725777,157807.431531378,191.46021597571578,162298.1986793698,185.98217298600247,158026.0200990274,251.6338982657525,237.86118740378265,233.34331849338113,262.1,30.4,21.05,0.6916561492077793,-21150.111433447208,42460.20864863711,42363.75291848735,42401.12987559308,42373.01426667272
17,2076.7437614679448,2175.9536318847227,982.359375,965512.0572916666,983.219512195122,967035.1707317074,986.5952380952381,973830.9761904762,986.8287471443443,983.3794642617403,982.6047309532286,282,28,16,0.5714285714285714,-1010.3718807339724,f_rp_c_p,2168.0990867572814,2079.2582826719754,2113.684427374611,2086.7069516519937,36849.31549465966,36957.691105357706,236.51653096725758,206043.369031378,239.78216719525602,210620.14989888217,234.64169679552634,206685.5439085512,299.7099305494853,285.8093552050009,281.06526947725695,263.4,30.1,20.65,0.6849334601321491,-18394.557747329833,36947.5224693457,36852.018604954,36889.02671050934,36861.047092163746
18,69577.74010114791,69685.96496230875,17.79999170087019,800.8078491524803,16.780466948267737,596.1460488039078,13.387346066719187,639.5137426946502,25.288608951356938,24.41610224429583,28.298548534376817,283,30,21,0.7,-34758.870050573954,f_rpxh_p,69675.62080681506,69580.43423100936,69617.31938604791,69589.29289617896,35250.408429477146,35358.73404017518,236.52449930230108,206043.7440592523,239.7821661524255,210620.14988424917,234.64082600362423,206685.49459568594,299.7089559235688,285.8093549053426,281.0719113401903,264.55,30.1,20.55,0.6816001267988157,-17595.10421473857,35348.61540416318,35253.11153977148,35290.11964532682,35262.14002698123
19,107924.14007444282,108023.09244948758,17.640624999999577,793.3072916666633,16.78048780485473,596.1463414632852,13.404761904761685,640.4999999999969,25.308101469687468,24.416108237458428,28.165711275710105,284,27,22,0.8148148148148148,-53935.07003722141,f_rpxh_p,108012.23270954326,107926.56479131815,107959.76143085283,107933.35958663795,35250.408429477146,35358.73404017518,236.52449930230108,206043.7440592523,239.7821661524255,210620.14988424917,234.64082600362423,206685.49459568594,299.7089559235688,285.8093549053426,281.0719113401903,264.55,30.1,20.55,0.6816001267988157,-17595.10421473857,35348.61540416318,35253.11153977148,35290.11964532682,35262.14002698123
20,1499.4185853004692,1589.3559696011637,10.254782060088461,288.535002096454,9.45223126586011,152.26150124945957,9.93846230647865,508.3908138222176,22.54752345208266,12.339428724599028,16.986318085343097,285,25,17,0.68,-724.7092926502346,f_rp_c_p,1580.9858400230914,1501.6636935183537,1532.4013227171356,1507.249910601674,30849.916272312927,30957.540383936557,235.4388161806562,205313.17124854092,239.41575338770227,210597.9556469981,232.45145199570328,204660.00735532274,290.7098648418579,285.2055210271688,275.81795123555776,265.4,29.9,20.45,0.6828415061091604,-15395.058136156464,30947.470708961184,30852.601421741525,30889.36362626326,30861.502399045035
23,29901.831367850802,29997.283742895554,190.54724694670574,172932.37221577263,113.94600068254373,95842.43911192377,171.41482906764844,158871.25035307065,398.5865656956725,309.5843004932966,415.8513823660715,288,27,15,0.5555555555555556,-14923.915683925401,f_rp_cxh_p,29989.924002951233,29904.256084726116,29937.452724260802,29911.050880045925,30634.907045659125,30742.005407745553,229.90919710708062,204987.04607365807,225.98851383803057,202813.9955192806,227.64040770081243,204876.62548208144,290.98347590378893,275.60876938720264,275.4294630317262,265.75,29.8,20.05,0.670964111473145,-15287.653522829563,30732.135213288497,30637.58321465485,30674.222468659795,30646.417110963957
24,30205.777738874698,30312.002600035532,32.5023488261832,12672.199097882176,19.810656033986252,784.933088339681,64.46909633237867,48239.53916102431,219.63501351338385,28.01665733701437,112.57086256168678,289,30,17,0.5666666666666667,-15072.888869437349,f_rp_c_p,30303.658444541845,30208.47186873616,30245.357023774697,30217.330533905755,30650.10436421032,30757.74135060255,222.0069522010545,196974.03741776355,221.2817466056027,198061.12021810142,222.29312106404896,199345.03992247913,282.03589829467455,261.5303872293885,260.26543704150697,265.8,29.95,20.15,0.6715196670287006,-15295.10218210516,30747.821935368025,30652.794003855342,30689.61768363549,30661.73109365694
25,97133.30812693955,97233.01799735632,977.2536382705479,960305.7449624538,983.219512195122,967035.1707317074,986.5952380952381,973830.9761904762,986.8287471443443,983.3794642617403,979.9519095151833,290,28,17,0.6071428571428571,-48538.654063469774,f_rp_cxh_p,97224.66345222888,97135.82264814358,97170.24879284622,97143.2713171236,30650.10436421032,30757.74135060255,222.0069522010545,196974.03741776355,221.2817466056027,198061.12021810142,222.29312106404896,199345.03992247913,282.03589829467455,261.5303872293885,260.26543704150697,265.8,29.95,20.15,0.6715196670287006,-15295.10218210516,30747.821935368025,30652.794003855342,30689.61768363549,30661.73109365694
26,7973.045709246301,8072.755579663079,15.72660303517705,693.8948634631312,30.378678871185596,8699.970145461935,12.238643573154661,533.0099119107904,23.087007426489695,93.27363049362845,26.341884204876674,291,28,17,0.6071428571428571,-3958.5228546231506,f_rp_c_p,8064.401034535638,7975.560230450332,8009.986375152967,7983.0088994303505,26858.754955469085,26965.803317555507,221.9112511259631,196969.066796656,221.96165867798555,198466.31142241662,222.23481529955706,199339.6654215695,281.92484366156054,264.9732636312533,260.17424569333804,267.6,29.8,19.95,0.668005842143908,-13399.577477734541,26955.98312309845,26861.431124464794,26898.070378469747,26870.25984442491
27,110962.59495366181,111069.81981482265,17.64062499999974,793.3072916666646,16.780487804804142,596.1463414630302,13.404761904761818,640.4999999999981,25.30810146968749,24.416108237453205,28.165711275710127,292,30,19,0.6333333333333333,-55451.29747683091,f_rp_cxh_p,111060.47565932896,110965.28908352327,111002.17423856181,110974.14774869286,26858.754955469085,26965.803317555507,221.9112511259631,196969.066796656,221.96165867798555,198466.31142241662,222.23481529955706,199339.6654215695,281.92484366156054,264.9732636312533,260.17424569333804,267.6,29.8,19.95,0.668005842143908,-13399.577477734541,26955.98312309845,26861.431124464794,26898.070378469747,26870.25984442491
28,58896.31833864955,59004.54319981038,17.689349497309816,793.7494575755169,16.780291743991693,596.130099178989,13.404626174766744,640.4941703662217,25.307986296152084,24.41577562108132,28.17355954748205,293,30,21,0.7,-29418.159169324776,f_rp_p,58994.199044316694,58899.01246851101,58935.89762354955,58907.87113368061,26324.683867344167,26431.73222943059,221.9057190157851,196968.71387707716,221.96164991777172,198466.31062493537,222.23567930495946,199339.71444295306,281.9258125288003,264.97324730009257,260.1679962439933,268.1,29.8,19.95,0.668005842143908,-13132.541933672084,26421.91203497353,26327.36003633988,26363.99929034483,26336.18875629999
29,70163.4538149036,70244.87620846023,982.359375,965512.0572916666,983.219512195122,967035.1707317074,986.5952380952381,973830.9761904762,986.8287471443443,983.3794642617403,982.6047309532286,294,23,13,0.5652173913043478,-35058.7269074518,f_rpxh_p,70238.4956892484,70165.51931446405,70193.79793332693,70170.02524347503,26324.683867344167,26431.73222943059,221.9057190157851,196968.71387707716,221.96164991777172,198466.31062493537,222.23567930495946,199339.71444295306,281.9258125288003,264.97324730009257,260.1679962439933,268.1,29.8,19.95,0.668005842143908,-13132.541933672084,26421.91203497353,26327.36003633988,26363.99929034483,26336.18875629999
30,108084.55286734141,108184.76273775818,17.640624999999684,793.3072916666642,16.780487804877232,596.1463414634104,13.40476190476171,640.4999999999962,25.308101469687454,24.41610823746099,28.16571127571012,295,28,18,0.6428571428571429,-54014.276433670704,f_rp_c_p,108175.90819263074,108087.06738854545,108121.49353324808,108094.51605752546,26324.683867344167,26431.73222943059,221.9057190157851,196968.71387707716,221.96164991777172,198466.31062493537,222.23567930495946,199339.71444295306,281.9258125288003,264.97324730009257,260.1679962439933,268.1,29.8,19.95,0.668005842143908,-13132.541933672084,26421.91203497353,26327.36003633988,26363.99929034483,26336.18875629999
31,32394.74177011596,32510.48162202085,17.11771446218894,765.4721719073463,16.605873210759526,593.313519654105,13.137235958324132,626.5370858026282,25.030722838196827,24.35802782768147,27.66716776085594,296,32,23,0.71875,-16165.37088505798,f_rp_c_p,32499.14785616092,32397.61550863485,32436.959674009293,32408.024788983887,24992.405126002654,25099.45348808908,221.87956924386413,196967.32213301488,221.95291974848087,198466.16899188777,222.2223035830249,199339.01630542838,281.911943758936,264.9703434443071,260.1430692799567,269.0,29.8,19.95,0.6680058421439081,-12466.402563001326,25089.63329363202,24995.081294998374,25031.72054900332,25003.910014958477
32,2021.7080698357559,2130.432930996589,462.62294444998787,333994.96823361574,498.1892656794105,363517.23283983424,373.87623189633354,232040.20723971896,481.70551921243225,602.9239030257751,577.922977769197,297,30,22,0.7333333333333333,-980.8540349178779,f_rp_c_p,2119.5887755029025,2024.4021996972174,2061.2873547357553,2033.2608648668117,22148.674612561965,22255.747974648395,244.12624899149804,213627.38307181693,246.02336844525183,216612.22412892053,240.24588386910324,210909.001958896,304.73182040475,293.89574981454183,287.6305401910425,269.2,29.8,20.0,0.6696725088105747,-11044.537306280983,22245.902780191333,22151.35078155768,22187.99003556263,22160.179501517792
33,1611.2983074431345,1712.0081778599124,8.253731087213424,206.2078943685101,9.042510292160621,139.03120376641954,5.919501917410277,96.59607439473233,9.828330193615411,11.791149382753979,14.35994061159412,298,28,19,0.6785714285714286,-777.6491537215672,f_rp_c_p,1702.6536327324714,1613.8128286471651,1648.238973349801,1621.2614976271836,20937.301406508985,21043.2475199838,242.6135027521455,212646.76085486278,240.70091236386406,212004.22421838148,239.87735255145262,210881.88366415462,303.9593520608718,279.2949296209494,281.30960047068953,271.5,29.5,19.7,0.6668363743567932,-10439.150703254492,21033.550767081677,20939.950634206085,20976.22103666065,20948.546493190566
34,8733.611214206285,8835.57857999509,16.278587518416238,832.396760027621,38.86559917704809,22913.32379154749,34.27393860633684,23021.798639133984,151.72935984552885,151.37147614906678,28.851286973506415,299,29,15,0.5172413793103449,-4337.805607103142,f_rp_cxh_p,8828.229229684526,8736.21553973903,8771.871189609617,8744.351954947026,20083.36601872954,20188.861382667157,242.5371072527392,212645.83582483148,240.60925809681785,211904.51901799982,238.15351150487328,209462.51549879587,300.2090257590909,278.97245980300374,281.2936575682228,274.1,29.4,19.45,0.6604403788061814,-10012.28300936477,20179.289110283342,20086.006265993772,20122.15371793154,20094.528142448165
35,1953.477530407171,2057.9448961959765,982.359375,965512.0572916666,983.219512195122,967035.1707317074,986.5952380952381,973830.9761904762,986.8287471443443,983.3794642617403,982.6047309532286,300,29,20,0.6896551724137931,-947.7387652035854,f_rp_c_p,2048.095545885413,1956.081855939917,1991.737505810504,1964.2182711479115,17369.435242931693,17474.016233026305,290.7730626129106,260881.7743666085,288.9312221966899,260226.4711564642,286.8131259028646,258122.04025404793,348.28507672726033,326.9206464229264,329.01562704593056,275.8,29.15,19.25,0.6596290197798124,-8655.567621465847,17464.54266193827,17372.053039113744,17407.89311475953,17380.376441903914
36,12567.713616481864,12660.408496154587,981.258742647438,963543.3797690398,980.8884258576388,962670.3853235652,986.5952380952381,973830.9761904762,986.8287471443443,981.157676076361,981.6024550545093,301,26,16,0.6153846153846154,-6257.856808240932,f_rp_cxh_p,12652.543561393391,12570.048529028463,12602.015663395197,12576.222707390954,17369.435242931693,17474.016233026305,290.7730626129106,260881.7743666085,288.9312221966899,260226.4711564642,286.8131259028646,258122.04025404793,348.28507672726033,326.9206464229264,329.01562704593056,275.8,29.15,19.25,0.6596290197798124,-8655.567621465847,17464.54266193827,17372.053039113744,17407.89311475953,17380.376441903914
37,1693.903610274734,1808.6434621796232,97.3187415256405,22040.430138847296,82.33372545917238,14127.097902562007,124.45913569275325,56057.71291089399,236.76510070298366,118.85746885476742,148.46019715347038,302,32,21,0.65625,-814.951805137367,f_rp_c_p,1798.3096963196904,1696.7773487936263,1736.121514168067,1707.1866291426586,16425.374475720382,16530.656964889396,294.7230824693685,261935.0385438654,291.01473281873666,259694.96052057832,290.36419584980183,259057.07753169042,350.45935647295903,324.9962918563403,334.8772700395163,277.15,29.35,19.35,0.6585129483512409,-8183.337237860191,16521.134432764742,16428.01023276818,16464.09620944755,16436.481666126805
38,19755.016621731305,19863.24148289214,17.481045136167825,787.510079776026,16.43525178965454,584.844285084177,13.417871759105973,642.265011396125,25.342947961832007,24.183554020949384,28.0626099957938,303,30,21,0.7,-9847.508310865653,f_rp_cxh_p,19852.897327398452,19757.710751592767,19794.595906631304,19766.569416762362,15937.487298333575,16042.932662271192,294.59113068896704,261919.4748115653,290.03295900195434,259015.6591823819,289.7411659932835,258803.3643686489,347.94611755738316,320.25339616885054,334.6230044446912,279.15,29.4,19.35,0.6573060517995167,-7939.343649166787,16033.410389887382,15940.127545597808,15976.274997535578,15948.63509145451
39,10362.10493118015,10482.102278457067,36.011138620901825,20301.77010040836,16.240022594696654,563.0533561825598,53.332823354030815,41005.54629276309,202.4982624438123,23.728745356266938,142.48428018700295,304,33,25,0.7575757575757576,-5148.052465590075,f_rp_cxh_p,10469.773707414011,10365.068474027757,10405.64214457015,10376.30746282572,11961.154419098075,12067.100532572891,295.49221268777984,262889.3521181197,290.00672944269786,259014.02303478442,290.5590446845471,259643.04788256958,350.2909477728256,320.2194069659864,340.24370260001814,281.4,29.5,19.7,0.6661525816137885,-5951.077209549037,12057.403779670767,11963.803646795175,12000.074049249737,11972.392338801283
40,141510.82811355413,141585.9780209947,982.359375,965512.0572916666,983.219512195122,967035.1707317074,986.5952380952381,973830.9761904762,986.8287471443443,983.3794642617403,982.6047309532286,305,20,20,1.0,-70735.41405677707,f_p,141576.08191733222,141512.62420012843,141537.21430348748,141515.74039425587,11961.154419098075,12067.100532572891,295.49221268777984,262889.3521181197,290.00672944269786,259014.02303478442,290.5590446845471,259643.04788256958,350.2909477728256,320.2194069659864,340.24370260001814,281.4,29.5,19.7,0.6661525816137885,-5951.077209549037,12057.403779670767,11963.803646795175,12000.074049249737,11972.392338801283
43,5348.359920942791,5428.024819127402,23.776097557900233,5311.021529928972,13.792574126004608,446.61135234915093,38.08383413089524,24097.64978588798,155.2341772480789,21.13318131160453,72.87675575880812,308,22,16,0.7272727272727273,-2652.1799604713956,f_rp_c_p,5420.139105098699,5350.33561617453,5377.384729869457,5354.348086623265,9586.82385502268,9691.291970348688,295.7990039561771,263115.2391261762,289.8573841339353,259006.5483363723,291.7930985843742,260815.90634862217,356.7872708592342,320.05530262226983,342.4792778336046,283.25,29.1,19.35,0.6641828846440915,-4764.31192751134,9681.76813951981,9589.437160988296,9625.215761375677,9597.78354325836
