Iteration,Family,Upper Vars,Lower Vars,Val RMSE,BIC,Pareto Efficient,Beats benchmark (BIC+RMSE),BIC improvement vs benchmark,RMSE improvement vs benchmark,Joint improvement score,Selected by Pareto 
149,nb,"EXPOSE_Z, FC_2, FRICTION_Z, LOWPRE, MXGRDIFF_Z, WIDTH_Z","LANES_Z, MXMEDSH_Z",19.195286751309553,1183.4268319888306,False,False,,,,False
1707,nb,"ACCESS_Z, INTECHAG_Z, LANES_Z, MIGRADE_Z","ACCESS_Z, AVESNOW_Z, MIMEDSH_Z, URB",18.051885963377003,1183.48582039132,False,False,,,,False
339,nb,"CURVES_Z, HISNOW, INTPM_Z, LOWPRE","MINRAD_Z, WIDTH_Z",18.021941113465424,1183.6368851859022,False,False,,,,False
761,nb,"FC_2, GBRPM_Z, LANES_Z, SPEED_Z","ACCESS_Z, HISNOW",18.254572830592963,1183.6895343888614,False,False,,,,False
1670,nb,"ACCESS_Z, EXPOSE_Z, INTECHAG_Z, WIDTH_Z","AVESNOW_Z, MINRAD_Z, WIDTH_Z",17.758106489242774,1183.7304724558055,False,False,,,,False
468,nb,"ACCESS_Z, AVEPRE_Z, EXPOSE_Z, HISNOW, SLOPE_Z","CURVES_Z, LANES_Z, MIMEDSH_Z",18.552371815777025,1184.2262735059483,False,False,,,,False
1339,nb,"ACCESS_Z, HISNOW, TANGENT_Z, URB, WIDTH_Z",LANES_Z,18.49359595652928,1184.3682897467625,False,False,,,,False
338,nb,"ACCESS_Z, FC_1, LANES_Z, MINRAD_Z","FRICTION_Z, MXMEDSH_Z, SLOPE_Z, WIDTH_Z",17.657062747424547,1184.3840256229937,False,False,,,,False
1695,nb,"ACCESS_Z, AVEPRE_Z, FC_2, HISNOW, INTECHAG_Z, WIDTH_Z",AVESNOW_Z,19.002480806206137,1184.4193473851508,False,False,,,,False
1367,nb,"ACCESS_Z, LANES_Z, MINRAD_Z, SLOPE_Z, TANGENT_Z, URB, WIDTH_Z","MIMEDSH_Z, WIDTH_Z",17.749678982595956,1184.4632044650507,False,False,,,,False
595,nb,"GRADEBR_Z, INTECHAG_Z, LANES_Z, MXGRADE_Z, TANGENT_Z, URB","FRICTION_Z, SPEED_Z",17.803783890820643,1184.4818619302823,False,False,,,,False
1674,nb,"EXPOSE_Z, INTECHAG_Z, MXGRADE_Z, WIDTH_Z","AVESNOW_Z, MINRAD_Z, SLOPE_Z, WIDTH_Z",17.854712225324395,1184.486626053195,False,False,,,,False
319,nb,"CURVES_Z, EXPOSE_Z, FRICTION_Z","SLOPE_Z, URB",18.33761931471484,1184.5047039301887,False,False,,,,False
1889,nb,"INTPM_Z, LOWPRE, MXMEDSH_Z, SLOPE_Z",FRICTION_Z,18.695888662150256,1184.5295643598174,False,False,,,,False
75,nb,"INTPM_Z, LOWPRE, MXGRDIFF_Z, SLOPE_Z","AVESNOW_Z, HISNOW",18.880622744308166,1184.5553268948172,False,False,,,,False
341,nb,"EXPOSE_Z, MXMEDSH_Z, SPEED_Z","AVEPRE_Z, HISNOW, SLOPE_Z",17.676856602519265,1184.580455822338,False,False,,,,False
706,nb,"ACCESS_Z, LOWPRE, MINRAD_Z, MXGRDIFF_Z, WIDTH_Z","AVESNOW_Z, HISNOW, MIMEDSH_Z, SLOPE_Z",18.59987819084053,1184.8100821483822,False,False,,,,False
1302,nb,"ACCESS_Z, MEDWIDTH_Z","ACCESS_Z, URB, WIDTH_Z",17.695468832964284,1184.8133560836452,False,False,,,,False
703,nb,"ACCESS_Z, AVEPRE_Z, EXPOSE_Z, FRICTION_Z, INTECHAG_Z, LOWPRE, MXGRADE_Z","AVEPRE_Z, CURVES_Z, MIMEDSH_Z, WIDTH_Z",18.839842060070346,1185.0582145629537,False,False,,,,False
1349,nb,"ACCESS_Z, LANES_Z, MINRAD_Z, TANGENT_Z","AVEPRE_Z, WIDTH_Z",18.390670993444832,1185.1523731345685,False,False,,,,False
1423,nb,"ACCESS_Z, AVEPRE_Z, INTECHAG_Z, LANES_Z, LOWPRE, SLOPE_Z",WIDTH_Z,18.901285895556825,1185.38348111914,False,False,,,,False
1354,nb,"ACCESS_Z, FC_2, TANGENT_Z","HISNOW, MINRAD_Z, WIDTH_Z",18.360592324721537,1185.7162546438449,False,False,,,,False
42,nb,"FC_1, FC_2, GBRPM_Z, LOWPRE","AVEPRE_Z, SLOPE_Z, WIDTH_Z",17.660546228632338,1185.739951455197,False,False,,,,False
539,nb,"FC_2, GBRPM_Z, MIGRADE_Z, WIDTH_Z","MXMEDSH_Z, URB",17.67192770749705,1185.7870709209674,False,False,,,,False
771,nb,"ACCESS_Z, AVEPRE_Z, FC_1, FRICTION_Z, GRADEBR_Z, LANES_Z, MXGRADE_Z, TANGENT_Z",CURVES_Z,17.713977447956506,1185.9261169893166,False,False,,,,False
248,nb,"ACCESS_Z, AVESNOW_Z, FC_1, HISNOW, INTECHAG_Z, MEDWIDTH_Z, MIMEDSH_Z, URB","MINRAD_Z, SPEED_Z",17.778759515872764,1186.2898626469268,False,False,,,,False
775,nb,"ACCESS_Z, INTECHAG_Z, LANES_Z, MIGRADE_Z, MXMEDSH_Z, WIDTH_Z","ACCESS_Z, SPEED_Z",19.377158790280305,1186.3246846153395,False,False,,,,False
807,nb,"AVEPRE_Z, AVESNOW_Z, EXPOSE_Z, FRICTION_Z, TANGENT_Z","AVEPRE_Z, FRICTION_Z, HISNOW, MIMEDSH_Z",18.192665776279195,1186.490768723148,False,False,,,,False
701,nb,"AVESNOW_Z, INTECHAG_Z, MINRAD_Z, URB","CURVES_Z, FRICTION_Z, HISNOW, WIDTH_Z",18.664447653190894,1186.6998134421915,False,False,,,,False
1341,nb,"ACCESS_Z, LANES_Z, TANGENT_Z, URB, WIDTH_Z",SLOPE_Z,18.52237636810173,1186.8021872700594,False,False,,,,False
28,nb,"ACCESS_Z, FC_1, GRADEBR_Z, LANES_Z, SPEED_Z","CURVES_Z, FRICTION_Z, URB",17.653483549012766,1186.9000697857666,False,False,,,,False
1362,nb,"ACCESS_Z, SLOPE_Z, TANGENT_Z, URB, WIDTH_Z",MINRAD_Z,18.26601210800523,1186.9070428735813,False,False,,,,False
556,nb,"INTECHAG_Z, MXGRADE_Z, TANGENT_Z, URB","ACCESS_Z, FRICTION_Z, MEDWIDTH_Z, WIDTH_Z",18.259189172576768,1186.9715120829003,False,False,,,,False
805,nb,"AVEPRE_Z, HISNOW, INTECHAG_Z, LANES_Z, MIMEDSH_Z, MINRAD_Z, MXGRDIFF_Z, URB","AVESNOW_Z, CURVES_Z, SLOPE_Z",18.27897167607722,1187.050677530928,False,False,,,,False
1361,nb,"ACCESS_Z, TANGENT_Z, URB, WIDTH_Z","MINRAD_Z, SLOPE_Z",18.153411173907394,1187.0815804257566,False,False,,,,False
59,nb,"CPM_Z, EXPOSE_Z, FC_1, FRICTION_Z, LANES_Z, LOWPRE, MIGRADE_Z, MXGRDIFF_Z","ACCESS_Z, MIMEDSH_Z",17.99151726152793,1187.1153459827701,False,False,,,,False
310,nb,"EXPOSE_Z, HISNOW, INTPM_Z, MEDWIDTH_Z, WIDTH_Z",ACCESS_Z,17.86431338948977,1187.1499715178402,False,False,,,,False
1702,nb,"FC_2, HISNOW, INTECHAG_Z, MIGRADE_Z, WIDTH_Z","ACCESS_Z, AVESNOW_Z, MIMEDSH_Z, URB",18.252402675709657,1187.1767700202859,False,False,,,,False
1358,nb,"ACCESS_Z, TANGENT_Z, URB, WIDTH_Z","AVESNOW_Z, MINRAD_Z",17.69119190248747,1187.2070046589654,False,False,,,,False
1681,nb,"EXPOSE_Z, INTECHAG_Z, SLOPE_Z, WIDTH_Z","AVESNOW_Z, HISNOW, URB",19.38276432965518,1187.2717817617847,False,False,,,,False
1350,nb,"ACCESS_Z, FC_2, MINRAD_Z, TANGENT_Z","AVEPRE_Z, WIDTH_Z",17.75173019932477,1187.6609546631526,False,False,,,,False
804,nb,"ACCESS_Z, CPM_Z, CURVES_Z, EXPOSE_Z, FC_1, INTPM_Z, MIMEDSH_Z, MXGRADE_Z, URB",LANES_Z,17.722159746454228,1187.6742600578248,False,False,,,,False
1253,nb,"FC_2, FRICTION_Z, GBRPM_Z, HISNOW, INTECHAG_Z, INTPM_Z, MEDWIDTH_Z","MIMEDSH_Z, MINRAD_Z",18.383635130830083,1187.721671743966,False,False,,,,False
1357,nb,"ACCESS_Z, TANGENT_Z, URB","AVESNOW_Z, MINRAD_Z, WIDTH_Z",17.70699748102278,1187.742663367517,False,False,,,,False
1703,nb,"ACCESS_Z, FC_2, INTECHAG_Z, MIGRADE_Z, WIDTH_Z","ACCESS_Z, AVESNOW_Z, MIMEDSH_Z, URB",18.099702843590443,1187.7877427095646,False,False,,,,False
1366,nb,"ACCESS_Z, LANES_Z, MINRAD_Z, SLOPE_Z, TANGENT_Z, URB, WIDTH_Z","HISNOW, MIMEDSH_Z",18.478898930216626,1187.9374947877122,False,False,,,,False
366,nb,"FC_1, FC_2, INTPM_Z, MEDWIDTH_Z, MXGRDIFF_Z, SLOPE_Z, URB",FRICTION_Z,17.77053964509456,1187.9452475108574,False,False,,,,False
687,nb,"MXMEDSH_Z, SLOPE_Z, TANGENT_Z","AVEPRE_Z, CURVES_Z, FRICTION_Z",18.09866533483894,1187.9824757554104,False,False,,,,False
1705,nb,"ACCESS_Z, FC_2, INTECHAG_Z, LANES_Z, MIGRADE_Z","ACCESS_Z, AVESNOW_Z, MIMEDSH_Z, URB",18.0914803982217,1188.0550147521044,False,False,,,,False
806,nb,"AVEPRE_Z, CPM_Z, INTECHAG_Z, INTPM_Z, MEDWIDTH_Z","LANES_Z, MEDWIDTH_Z",18.505005224649853,1188.1324840473608,False,False,,,,False
789,nb,"AVESNOW_Z, FRICTION_Z, INTECHAG_Z, INTPM_Z, LANES_Z, MIMEDSH_Z, SPEED_Z, URB","AVEPRE_Z, HISNOW",17.998716985129885,1188.3010492419655,False,False,,,,False
454,nb,"ACCESS_Z, AVEPRE_Z, FRICTION_Z, GBRPM_Z, HISNOW, INTECHAG_Z, MIGRADE_Z, WIDTH_Z",MXMEDSH_Z,19.915334864527242,1188.4175561300663,False,False,,,,False
1356,nb,"ACCESS_Z, FC_2, TANGENT_Z","AVESNOW_Z, MINRAD_Z, WIDTH_Z",17.826850485028206,1188.5378538339114,False,False,,,,False
1343,nb,"ACCESS_Z, LANES_Z, MINRAD_Z, TANGENT_Z, URB, WIDTH_Z",CURVES_Z,17.795850691005228,1188.6251136859694,False,False,,,,False
781,nb,"ACCESS_Z, AVESNOW_Z, CURVES_Z, EXPOSE_Z, LANES_Z, MXGRDIFF_Z, SLOPE_Z","FRICTION_Z, LANES_Z",17.873938824432035,1188.8210841075975,False,False,,,,False
1380,nb,"ACCESS_Z, AVEPRE_Z, FC_1, LANES_Z, MEDWIDTH_Z, MIGRADE_Z, MIMEDSH_Z, SLOPE_Z, TANGENT_Z, WIDTH_Z",MEDWIDTH_Z,17.7306012016933,1188.8495346589114,False,False,,,,False
30,nb,"CURVES_Z, INTECHAG_Z, LANES_Z, MXMEDSH_Z, URB","AVESNOW_Z, FRICTION_Z, MEDWIDTH_Z, MXMEDSH_Z",19.030611171040476,1188.9467320431827,False,False,,,,False
239,nb,"AVEPRE_Z, CPM_Z, GBRPM_Z, LANES_Z, MINRAD_Z, TANGENT_Z",WIDTH_Z,18.153065450126068,1188.964378715936,False,False,,,,False
67,nb,"FC_2, INTPM_Z, LOWPRE, MIGRADE_Z","CURVES_Z, HISNOW, WIDTH_Z",18.007342243195826,1188.9904067646407,False,False,,,,False
1368,nb,"ACCESS_Z, LANES_Z, MINRAD_Z, SLOPE_Z, TANGENT_Z, URB, WIDTH_Z","MEDWIDTH_Z, MIMEDSH_Z, WIDTH_Z",17.814114743473198,1189.0081935212368,False,False,,,,False
384,nb,"AVEPRE_Z, CURVES_Z, FRICTION_Z, GBRPM_Z, INTECHAG_Z, LOWPRE, MEDWIDTH_Z, MIMEDSH_Z, MINRAD_Z","LANES_Z, URB",18.613672955625976,1189.0113017809442,False,False,,,,False
696,nb,"ACCESS_Z, INTECHAG_Z, LOWPRE, MIGRADE_Z, MXGRDIFF_Z, SLOPE_Z","AVESNOW_Z, URB",18.762498730234256,1189.296869548272,False,False,,,,False
1406,nb,"ACCESS_Z, AVEPRE_Z, FC_2, INTECHAG_Z, LANES_Z, LOWPRE, MXMEDSH_Z, TANGENT_Z, WIDTH_Z","CURVES_Z, SLOPE_Z",18.068182774863953,1189.3294806425204,False,False,,,,False
840,nb,"ACCESS_Z, AVESNOW_Z, FC_1, GBRPM_Z, HISNOW, INTPM_Z, MIMEDSH_Z, SLOPE_Z, URB",CURVES_Z,17.971945303823315,1189.3410778239704,False,False,,,,False
1696,nb,"ACCESS_Z, AVEPRE_Z, FC_2, HISNOW, INTECHAG_Z, WIDTH_Z","AVESNOW_Z, HISNOW",19.534110988691477,1189.3612126525684,False,False,,,,False
51,nb,"EXPOSE_Z, HISNOW, INTECHAG_Z, INTPM_Z, LOWPRE, MXMEDSH_Z, SPEED_Z, TANGENT_Z",MINRAD_Z,18.246127078281177,1189.439648313161,False,False,,,,False
1697,nb,"ACCESS_Z, FC_2, HISNOW, INTECHAG_Z, MIGRADE_Z, WIDTH_Z","AVESNOW_Z, HISNOW",20.55319309833385,1189.4951690181629,False,False,,,,False
15,nb,"GBRPM_Z, GRADEBR_Z, INTECHAG_Z, INTPM_Z, LOWPRE, MXMEDSH_Z, TANGENT_Z","AVEPRE_Z, LANES_Z",19.035386593506363,1189.5702291337375,False,False,,,,False
1701,nb,"FC_2, HISNOW, INTECHAG_Z, MIGRADE_Z, WIDTH_Z","ACCESS_Z, AVESNOW_Z, URB",19.528017252384227,1189.6176175974808,False,False,,,,False
1698,nb,"FC_2, HISNOW, INTECHAG_Z, MIGRADE_Z, WIDTH_Z","ACCESS_Z, AVESNOW_Z, HISNOW",20.4308201425825,1189.6647776305185,False,False,,,,False
827,nb,"EXPOSE_Z, FRICTION_Z, GBRPM_Z, LANES_Z, MEDWIDTH_Z, MXGRDIFF_Z, TANGENT_Z",SLOPE_Z,19.63872046811903,1189.7673958199246,False,False,,,,False
231,nb,"CPM_Z, CURVES_Z, FC_2, FRICTION_Z, GBRPM_Z, HISNOW, INTECHAG_Z, LANES_Z, MXMEDSH_Z",MINRAD_Z,19.00082529365925,1189.8308287711156,False,False,,,,False
64,nb,"AVESNOW_Z, INTECHAG_Z, URB, WIDTH_Z","CURVES_Z, FRICTION_Z, LANES_Z, SLOPE_Z",17.94856868070945,1189.9549972313448,False,False,,,,False
492,nb,"MIGRADE_Z, MXMEDSH_Z, TANGENT_Z, URB","AVESNOW_Z, LANES_Z, MEDWIDTH_Z, URB",18.45057657384306,1190.12011185392,False,False,,,,False
1408,nb,"ACCESS_Z, AVEPRE_Z, FC_2, INTECHAG_Z, LANES_Z, LOWPRE, MXMEDSH_Z, TANGENT_Z, WIDTH_Z",SLOPE_Z,19.17861772003127,1190.1270448052892,False,False,,,,False
1353,nb,"ACCESS_Z, FC_2, TANGENT_Z","AVEPRE_Z, HISNOW, MINRAD_Z, WIDTH_Z",18.139486294601582,1190.1688375269885,False,False,,,,False
1352,nb,"ACCESS_Z, FC_2, MINRAD_Z, TANGENT_Z","AVEPRE_Z, HISNOW, WIDTH_Z",18.119123274946073,1190.204300409918,False,False,,,,False
610,nb,"CURVES_Z, HISNOW, MINRAD_Z","AVEPRE_Z, MINRAD_Z, URB, WIDTH_Z",17.703172261658867,1190.267587203972,False,False,,,,False
712,nb,"AVEPRE_Z, EXPOSE_Z, HISNOW, MXMEDSH_Z, SPEED_Z","AVEPRE_Z, CURVES_Z, LANES_Z, SPEED_Z",18.131320699188834,1190.3800725119213,False,False,,,,False
450,nb,"EXPOSE_Z, FC_2, FRICTION_Z, GBRPM_Z, MEDWIDTH_Z, MIMEDSH_Z, MINRAD_Z","ACCESS_Z, CURVES_Z, HISNOW",17.972856137894595,1190.4952533785674,False,False,,,,False
783,nb,"AVEPRE_Z, CPM_Z, GBRPM_Z, LOWPRE, MEDWIDTH_Z, MXGRDIFF_Z","FRICTION_Z, WIDTH_Z",18.030310950563145,1190.8780896662317,False,False,,,,False
407,nb,"ACCESS_Z, FRICTION_Z, MINRAD_Z, MXGRADE_Z, MXMEDSH_Z, SLOPE_Z",MEDWIDTH_Z,18.07914745959479,1190.8842055082437,False,False,,,,False
1383,nb,"ACCESS_Z, AVEPRE_Z, FC_1, LANES_Z, MEDWIDTH_Z, MIGRADE_Z, MIMEDSH_Z, SLOPE_Z, TANGENT_Z, WIDTH_Z",URB,18.14882063197537,1191.013364976444,False,False,,,,False
1363,nb,"ACCESS_Z, LANES_Z, SLOPE_Z, TANGENT_Z, URB, WIDTH_Z",MINRAD_Z,18.59902936627027,1191.2056860597004,False,False,,,,False
351,nb,"EXPOSE_Z, FC_2, GRADEBR_Z, INTECHAG_Z, LANES_Z, MXGRDIFF_Z, MXMEDSH_Z, SLOPE_Z, SPEED_Z",FRICTION_Z,18.7529600383122,1191.2921410778927,False,False,,,,False
1389,nb,"ACCESS_Z, AVEPRE_Z, FC_1, LANES_Z, MEDWIDTH_Z, MXMEDSH_Z, TANGENT_Z, WIDTH_Z","SLOPE_Z, SPEED_Z",17.774444768955004,1191.387400952681,False,False,,,,False
1342,nb,"ACCESS_Z, LANES_Z, MINRAD_Z, TANGENT_Z, URB, WIDTH_Z",SLOPE_Z,18.482548128582533,1191.415115685155,False,False,,,,False
176,nb,"CPM_Z, CURVES_Z, FC_2, INTECHAG_Z, LOWPRE, MINRAD_Z, SPEED_Z, TANGENT_Z","LANES_Z, URB",18.05342576099261,1191.613117657427,False,False,,,,False
1407,nb,"ACCESS_Z, AVEPRE_Z, FC_2, INTECHAG_Z, LANES_Z, LOWPRE, TANGENT_Z, WIDTH_Z","CURVES_Z, SLOPE_Z",17.90122101513253,1191.6316154574322,False,False,,,,False
747,nb,"ACCESS_Z, EXPOSE_Z, TANGENT_Z","ACCESS_Z, LANES_Z, SLOPE_Z, URB",18.55209768990201,1191.8470596739933,False,False,,,,False
423,nb,"CPM_Z, HISNOW, LANES_Z, LOWPRE, MXGRADE_Z, MXGRDIFF_Z, MXMEDSH_Z, SPEED_Z, WIDTH_Z","AVEPRE_Z, MXMEDSH_Z",17.880564419368785,1191.8516184146658,False,False,,,,False
549,nb,"CPM_Z, EXPOSE_Z, FC_1, FC_2, INTECHAG_Z, MIGRADE_Z, SLOPE_Z","MEDWIDTH_Z, MIMEDSH_Z, MINRAD_Z, URB",18.176584391260928,1192.0291701323667,False,False,,,,False
586,nb,"CURVES_Z, EXPOSE_Z, GRADEBR_Z, HISNOW, SPEED_Z, TANGENT_Z, URB","LANES_Z, WIDTH_Z",17.721813891944006,1192.4088753620108,False,False,,,,False
1409,nb,"ACCESS_Z, AVEPRE_Z, FC_2, INTECHAG_Z, LANES_Z, LOWPRE, MXMEDSH_Z, SLOPE_Z, TANGENT_Z, WIDTH_Z",SLOPE_Z,18.266273765097868,1192.6507994023814,False,False,,,,False
546,nb,"FC_2, FRICTION_Z, INTECHAG_Z, LANES_Z, MINRAD_Z, MXGRDIFF_Z","FRICTION_Z, MINRAD_Z, WIDTH_Z",18.778068420357275,1192.8535641428375,False,False,,,,False
531,nb,"FRICTION_Z, GRADEBR_Z, INTPM_Z, LANES_Z, MEDWIDTH_Z, MIGRADE_Z",AVESNOW_Z,18.458081136182148,1192.9759932636396,False,False,,,,False
707,nb,"FC_1, FC_2, GRADEBR_Z, INTPM_Z, LOWPRE, MINRAD_Z, MXGRADE_Z, MXMEDSH_Z, SLOPE_Z","HISNOW, LANES_Z",18.232736834600164,1192.99264542477,False,False,,,,False
614,nb,"ACCESS_Z, CPM_Z, LANES_Z, MIGRADE_Z, MXGRDIFF_Z, MXMEDSH_Z, SLOPE_Z, TANGENT_Z","AVEPRE_Z, CURVES_Z, URB",17.88971406070066,1193.155978569187,False,False,,,,False
574,nb,"AVEPRE_Z, FC_1, GBRPM_Z, HISNOW, INTECHAG_Z, MINRAD_Z","AVESNOW_Z, LANES_Z, SLOPE_Z, WIDTH_Z",18.0042066643528,1193.186248733937,False,False,,,,False
1365,nb,"ACCESS_Z, LANES_Z, MINRAD_Z, SLOPE_Z, TANGENT_Z, URB, WIDTH_Z",HISNOW,19.185346865426922,1193.2764540977475,False,False,,,,False
929,nb,"ACCESS_Z, EXPOSE_Z, FC_1, FRICTION_Z, GRADEBR_Z, MEDWIDTH_Z, MXGRADE_Z, URB, WIDTH_Z","MIMEDSH_Z, URB",18.618490110951246,1193.3266567412868,False,False,,,,False
18,nb,"ACCESS_Z, AVEPRE_Z, CPM_Z, FC_1, FRICTION_Z, INTECHAG_Z, INTPM_Z, MIGRADE_Z, MINRAD_Z",HISNOW,17.81699281611806,1193.3338637721388,False,False,,,,False
686,nb,"GBRPM_Z, INTPM_Z, MEDWIDTH_Z, TANGENT_Z, URB","LANES_Z, SPEED_Z, WIDTH_Z",17.743830507627695,1193.3371242375104,False,False,,,,False
1411,nb,"ACCESS_Z, FC_2, INTECHAG_Z, LOWPRE, MXMEDSH_Z, SLOPE_Z, TANGENT_Z, WIDTH_Z","AVEPRE_Z, LANES_Z, SLOPE_Z",18.224704854500956,1193.4935778404326,False,False,,,,False
1369,nb,"ACCESS_Z, LANES_Z, MIGRADE_Z, MINRAD_Z, SLOPE_Z, TANGENT_Z, URB, WIDTH_Z","MEDWIDTH_Z, MIMEDSH_Z, WIDTH_Z",17.756872546135156,1193.5359129614505,False,False,,,,False
1410,nb,"ACCESS_Z, AVEPRE_Z, FC_2, INTECHAG_Z, LOWPRE, MXMEDSH_Z, SLOPE_Z, TANGENT_Z, WIDTH_Z","LANES_Z, SLOPE_Z",18.276922944337805,1193.547680555977,False,False,,,,False
1700,nb,"FC_2, HISNOW, INTECHAG_Z, MIGRADE_Z, WIDTH_Z","ACCESS_Z, AVEPRE_Z, AVESNOW_Z, HISNOW",20.058989895157918,1193.63833452396,False,False,,,,False
211,nb,"AVEPRE_Z, CURVES_Z, GBRPM_Z, INTECHAG_Z, MIGRADE_Z, MXGRADE_Z, MXGRDIFF_Z","AVEPRE_Z, AVESNOW_Z, LANES_Z, SLOPE_Z",18.959074476144096,1193.7428796852441,False,False,,,,False
1344,nb,"ACCESS_Z, CURVES_Z, LANES_Z, MINRAD_Z, TANGENT_Z, URB, WIDTH_Z",AVESNOW_Z,17.841566419214935,1193.8205282111628,False,False,,,,False
1381,nb,"ACCESS_Z, AVEPRE_Z, FC_1, LANES_Z, MEDWIDTH_Z, MIGRADE_Z, MIMEDSH_Z, SLOPE_Z, TANGENT_Z, WIDTH_Z","MEDWIDTH_Z, URB",17.773694022718278,1193.9106906074749,False,False,,,,False
837,nb,"FRICTION_Z, GRADEBR_Z, HISNOW, INTECHAG_Z, LOWPRE, MEDWIDTH_Z, MIGRADE_Z, MXGRADE_Z, MXMEDSH_Z","LANES_Z, WIDTH_Z",19.669373532239632,1193.9299191058317,False,False,,,,False
1112,nb,"ACCESS_Z, FC_1, GRADEBR_Z, HISNOW, MIGRADE_Z, MXGRDIFF_Z, TANGENT_Z","AVEPRE_Z, SLOPE_Z, URB",17.888661151222017,1194.0521081446664,False,False,,,,False
1122,nb,"CPM_Z, INTECHAG_Z, LOWPRE, MEDWIDTH_Z, MIMEDSH_Z, MINRAD_Z, SPEED_Z, TANGENT_Z","ACCESS_Z, FRICTION_Z, SLOPE_Z, URB",18.71341222928648,1194.0941449966178,False,False,,,,False
221,nb,"AVEPRE_Z, AVESNOW_Z, CPM_Z, INTECHAG_Z, INTPM_Z, LANES_Z, MINRAD_Z, TANGENT_Z",ACCESS_Z,18.388980691771543,1194.2479162288296,False,False,,,,False
1699,nb,"FC_2, HISNOW, INTECHAG_Z, LANES_Z, MIGRADE_Z, WIDTH_Z","ACCESS_Z, AVESNOW_Z, HISNOW",20.836590390991038,1194.3634922496694,False,False,,,,False
313,nb,"AVESNOW_Z, GBRPM_Z, MEDWIDTH_Z, SLOPE_Z","AVEPRE_Z, CURVES_Z, LANES_Z, MEDWIDTH_Z",18.66871625544294,1194.4316149403453,False,False,,,,False
1036,nb,"FRICTION_Z, INTPM_Z, MXMEDSH_Z, SLOPE_Z","FRICTION_Z, MINRAD_Z, MXMEDSH_Z",18.70956295617994,1194.5243323156603,False,False,,,,False
756,nb,"AVESNOW_Z, CPM_Z, INTECHAG_Z, MEDWIDTH_Z","ACCESS_Z, AVEPRE_Z, MEDWIDTH_Z, URB",17.69147916456995,1194.7934860347862,False,False,,,,False
158,nb,"EXPOSE_Z, FC_2, FRICTION_Z, GBRPM_Z, INTECHAG_Z, MEDWIDTH_Z, MXGRADE_Z",AVESNOW_Z,18.349993702913736,1194.8118196063774,False,False,,,,False
577,nb,"CURVES_Z, FC_2, LANES_Z, MEDWIDTH_Z, MIGRADE_Z, MXGRADE_Z, MXGRDIFF_Z, WIDTH_Z","HISNOW, MEDWIDTH_Z",17.771320353744162,1195.0593549635435,False,False,,,,False
412,nb,"CURVES_Z, EXPOSE_Z, INTECHAG_Z, INTPM_Z, LOWPRE, MINRAD_Z, MXGRADE_Z, SPEED_Z, TANGENT_Z","HISNOW, SLOPE_Z, SPEED_Z",18.18533644734139,1195.2022596314582,False,False,,,,False
329,nb,"ACCESS_Z, CPM_Z, GBRPM_Z, GRADEBR_Z, MXGRADE_Z, SLOPE_Z, TANGENT_Z","LANES_Z, MEDWIDTH_Z, MXMEDSH_Z",18.361046595216955,1195.3772611129752,False,False,,,,False
1154,nb,"CURVES_Z, FC_1, FC_2, FRICTION_Z, INTPM_Z, MIGRADE_Z, MXGRADE_Z, MXGRDIFF_Z, TANGENT_Z, WIDTH_Z",URB,17.138724173025157,1195.5294546293414,False,False,,,,False
99,nb,"AVEPRE_Z, CURVES_Z, GBRPM_Z, INTECHAG_Z, LANES_Z, MEDWIDTH_Z, MXGRADE_Z, MXGRDIFF_Z, SPEED_Z, WIDTH_Z","FRICTION_Z, LANES_Z, MEDWIDTH_Z, SLOPE_Z",16.627639546342195,1195.6815666596838,False,False,,,,False
85,nb,"CURVES_Z, MEDWIDTH_Z, MIGRADE_Z, SLOPE_Z, SPEED_Z, WIDTH_Z","AVEPRE_Z, MXMEDSH_Z, SLOPE_Z, WIDTH_Z",15.0075438794754,1195.719947095562,False,False,,,,False
229,nb,"ACCESS_Z, AVEPRE_Z, FC_1, FC_2, GBRPM_Z, INTECHAG_Z, SLOPE_Z, SPEED_Z, URB",ACCESS_Z,17.827246802194573,1195.7619003301259,False,False,,,,False
666,nb,"EXPOSE_Z, FRICTION_Z, GRADEBR_Z, INTECHAG_Z, MINRAD_Z, MXGRDIFF_Z, SLOPE_Z, SPEED_Z","MINRAD_Z, SPEED_Z",18.47957706625616,1195.829203225044,False,False,,,,False
679,nb,"AVEPRE_Z, FC_2, FRICTION_Z, HISNOW, MEDWIDTH_Z, MXGRADE_Z, SLOPE_Z",HISNOW,18.90808487547905,1195.9032036987576,False,False,,,,False
119,nb,"ACCESS_Z, CPM_Z, FC_2, HISNOW, LOWPRE, URB, WIDTH_Z","CURVES_Z, FRICTION_Z, MEDWIDTH_Z, MIMEDSH_Z",17.96692459155696,1195.9717854841924,False,False,,,,False
1153,nb,"AVEPRE_Z, AVESNOW_Z, CPM_Z, INTECHAG_Z, MEDWIDTH_Z, MINRAD_Z, TANGENT_Z, URB",LANES_Z,18.427862202646118,1196.0155180732204,False,False,,,,False
622,nb,"AVESNOW_Z, EXPOSE_Z, HISNOW, INTPM_Z, MIMEDSH_Z, MINRAD_Z, SLOPE_Z, SPEED_Z, TANGENT_Z, URB","CURVES_Z, MINRAD_Z",17.86730031261283,1196.0594169798192,False,False,,,,False
