Y,US,RSHS,RSMS,O,AADT,MCV,C,CT
0,0,0,1,0.968,0.45,0.28,0,0
0,0,0,1,0.801,0.45,0.28,0,0
0,0,0,1,0.99,0.82,0.43,0,0
0,1,0,0,0.974,0.8,0.43,0,0
0,0,1,0,1.151,0.79,0.42,0,1
0,0,1,0,1.069,0.79,0.42,0,1
0,0,0,0,0.917,0.82,0.16,0,0
0,0,1,0,1.151,0.48,0.24,0,0
0,0,1,0,1.151,0.48,0.24,0,0
0,0,1,0,1.024,0.48,0.24,0,0
0,0,1,0,0.939,0.48,0.24,0,0
0,0,1,0,1.151,0.48,0.24,0,1
0,0,1,0,1.151,0.48,0.24,0,1
0,0,1,0,1.151,0.48,0.24,0,1
0,0,1,0,1.02,0.48,0.24,0,1
0,0,1,0,0.947,0.48,0.24,0,1
0,0,1,0,1.151,0.48,0.24,0,0
0,0,1,0,0.939,0.48,0.24,1,0
0,0,1,0,0.931,0.64,0.34,0,0
0,0,1,0,1.151,0.64,0.34,0,0
0,0,1,0,0.801,0.64,0.34,0,0
0,1,0,0,0.852,0.64,0.34,1,0
0,0,1,0,0.98,0.56,0.37,0,1
0,0,1,0,1.151,0.54,0.32,0,1
0,0,1,0,1.151,0.54,0.32,0,1
0,0,1,0,1.151,0.54,0.32,0,1
0,0,1,0,1.151,0.54,0.32,0,1
0,0,1,0,1.137,0.54,0.32,0,1
0,0,1,0,0.968,0.51,0.28,0,0
0,0,1,0,1.151,0.51,0.27,0,1
0,0,1,0,1.151,0.51,0.27,0,1
0,0,1,0,1.151,0.51,0.27,0,1
0,0,1,0,1.151,0.51,0.27,0,1
0,0,1,0,1.151,0.51,0.27,0,1
0,0,1,0,1.151,0.51,0.27,0,1
0,0,1,0,1.095,0.51,0.27,0,1
0,0,1,0,0.931,0.51,0.25,0,0
0,0,1,0,1.151,0.51,0.25,0,1
0,0,1,0,1.151,0.51,0.25,0,1
0,0,1,0,1.146,0.51,0.25,0,1
0,1,0,0,0.923,0.51,0.25,0,1
0,0,1,0,1.151,0.42,0.14,0,1
0,0,1,0,1.151,0.42,0.14,0,1
0,0,1,0,1.113,0.42,0.14,1,1
0,0,1,0,0.921,0.42,0.14,0,1
0,0,1,0,1.151,0.42,0.14,0,1
0,0,1,0,1.151,0.42,0.14,0,1
0,0,1,0,1.151,0.42,0.14,0,1
0,0,1,0,1.15,0.42,0.14,0,1
0,0,1,0,1.151,0.41,0.16,0,0
0,0,1,0,1.144,0.41,0.16,0,0
0,0,1,0,1.151,0.49,0.07,0,0
0,0,1,0,1.151,0.49,0.07,0,0
0,0,1,0,1.053,0.49,0.07,0,0
0,0,1,0,1,0.44,0.2,0,0
0,0,1,0,1.151,0.44,0.2,0,0
0,0,1,0,0.995,0.44,0.2,1,0
0,0,1,0,0.947,0.44,0.2,1,0
0,0,1,0,0.99,0.44,0.2,0,0
0,0,1,0,0.962,0.44,0.2,0,0
0,0,1,0,0.921,0.44,0.2,0,0
0,0,1,0,1.008,0.44,0.2,0,0
0,0,1,0,1.151,0.43,0.11,0,1
0,0,1,0,1.088,0.43,0.11,0,1
0,0,1,0,0.974,0.43,0.11,0,0
0,0,1,0,1.031,0.43,0.11,0,0
0,0,1,0,0.995,0.43,0.11,0,0
0,0,1,0,0.951,0.43,0.11,1,0
0,1,0,0,0.852,0.52,0.21,0,0
0,0,1,0,0.995,0.52,0.21,0,0
0,0,1,0,1.151,0.52,0.21,0,1
0,0,1,0,1.082,0.52,0.21,1,1
0,0,1,0,0.921,0.53,0.21,0,1
0,0,1,0,1.151,0.54,0.21,0,1
0,0,1,0,1.084,0.54,0.21,1,1
0,1,0,0,0.91,0.44,0.2,0,0
0,0,1,0,1.009,0.44,0.2,0,0
0,0,1,0,1.151,0.44,0.2,0,0
0,0,1,0,1.125,0.44,0.2,0,0
0,0,1,0,1.009,0.44,0.2,0,0
0,0,1,0,1.151,0.44,0.2,0,1
0,0,1,0,1.04,0.44,0.2,0,1
0,0,1,0,0.98,0.44,0.2,0,1
0,0,1,0,0.955,0.44,0.2,0,0
0,0,1,0,0.931,0.44,0.2,0,0
0,0,1,0,0.955,0.44,0.2,0,0
0,0,1,0,0.921,0.44,0.2,0,0
0,0,1,0,0.98,0.44,0.2,0,1
0,0,1,0,1.04,0.44,0.2,0,1
0,0,1,0,0.962,0.44,0.2,0,1
0,0,1,0,1.017,0.44,0.2,0,1
0,0,1,0,0.939,0.44,0.2,0,1
0,0,1,0,0.931,0.44,0.2,0,0
0,0,1,0,1.071,0.44,0.2,0,0
0,0,1,0,0.962,0.44,0.2,0,1
0,0,1,0,0.974,0.44,0.2,0,1
0,0,1,0,0.968,0.44,0.2,0,0
0,0,1,0,0.921,0.44,0.2,1,0
0,0,1,0,0.974,0.44,0.2,0,0
0,0,1,0,1.004,0.39,0.14,0,0
0,0,1,0,0.899,0.55,0.14,0,0
0,0,1,0,1.151,0.55,0.14,0,0
0,0,1,0,0.91,0.55,0.14,0,0
0,0,1,0,0.947,0.55,0.14,0,0
0,0,1,0,1.151,0.55,0.14,0,0
0,0,1,0,0.995,0.55,0.14,0,0
0,0,1,0,0.962,0.55,0.14,0,0
0,0,1,0,1.126,0.55,0.14,0,1
0,0,1,0,0.947,0.55,0.14,0,0
0,0,1,0,1.035,0.55,0.14,0,1
0,1,0,0,0.899,0.7,0.39,0,0
0,1,0,0,0.87,0.7,0.39,0,0
0,0,1,0,0.87,0.7,0.39,0,0
0,0,1,0,1.151,0.65,0.39,0,0
0,0,1,0,1.043,0.65,0.39,0,0
0,0,1,0,1.151,0.34,0.07,0,0
0,0,1,0,1.004,0.34,0.07,0,0
0,0,1,0,0.985,0.34,0.07,1,0
0,0,1,0,1.151,0.34,0.07,0,1
0,0,1,0,1.151,0.34,0.07,0,1
0,0,1,0,1.151,0.34,0.07,0,1
0,0,1,0,1.151,0.34,0.07,0,1
0,0,1,0,1.151,0.34,0.07,0,1
0,0,1,0,1.088,0.34,0.07,0,1
0,0,1,0,0.968,0.49,0.38,1,0
0,0,1,0,0.931,0.49,0.38,0,0
0,0,1,0,0.939,0.49,0.38,1,0
0,0,1,0,0.931,0.49,0.38,0,0
0,0,1,0,0.962,0.49,0.38,0,0
0,0,1,0,0.921,0.49,0.38,0,0
0,0,1,0,0.947,0.49,0.38,1,0
0,0,1,0,0.939,0.49,0.38,1,1
0,0,1,0,0.921,0.49,0.38,0,0
0,0,1,0,0.962,0.49,0.38,0,0
0,0,1,0,0.947,0.49,0.38,0,0
0,0,1,0,1.151,0.51,0.37,0,1
0,0,1,0,1.073,0.51,0.37,0,1
0,0,0,0,0.862,0.94,0.21,0,0
0,1,0,0,0.935,0.93,0.21,0,0
0,0,1,0,0.829,0.79,0.29,0,0
0,0,1,0,1.151,0.62,0.26,0,1
0,0,1,0,1.151,0.62,0.26,0,1
0,0,1,0,1.151,0.62,0.26,0,1
0,0,1,0,1.151,0.62,0.26,0,1
0,0,1,0,1.037,0.62,0.26,0,1
0,0,1,0,1.062,0.64,0.3,0,0
0,0,1,0,1.151,0.62,0.3,0,0
0,0,1,0,1.151,0.62,0.3,0,0
0,0,1,0,1.006,0.62,0.3,0,0
0,0,1,0,1.151,0.43,0.18,0,0
0,0,1,0,1.151,0.43,0.18,0,0
0,0,1,0,1.151,0.43,0.18,0,0
0,0,1,0,1.151,0.43,0.18,1,0
0,0,1,0,0.931,0.43,0.18,0,0
0,0,1,0,1.151,0.43,0.18,0,0
0,0,1,0,1.151,0.43,0.18,0,0
0,0,1,0,1.11,0.43,0.18,1,0
0,0,0,1,0.931,0.62,0.07,0,0
0,0,1,0,0.98,0.62,0.07,0,0
0,0,1,0,0.908,0.62,0.07,0,0
0,0,1,0,1.093,0.54,0.16,0,1
0,0,1,0,0.939,0.54,0.16,0,1
0,0,1,0,1.151,0.54,0.16,0,0
0,0,1,0,1.151,0.54,0.16,0,0
0,0,1,0,1.145,0.54,0.16,1,0
0,0,1,0,0.939,0.54,0.16,0,0
0,0,1,0,1.074,0.5,0.12,1,0
0,0,1,0,0.931,0.44,0.07,0,0
0,0,1,0,1.052,0.44,0.07,1,0
0,0,1,0,0.955,0.44,0.07,0,0
0,0,1,0,1,0.44,0.07,0,0
0,0,1,0,0.939,0.44,0.07,0,0
0,0,1,0,0.921,0.44,0.07,0,0
0,0,1,0,1.151,0.44,0.07,0,1
0,0,1,0,1.151,0.44,0.07,0,1
0,0,1,0,1.135,0.44,0.07,1,1
0,0,1,0,0.921,0.44,0.07,1,0
0,0,1,0,0.931,0.44,0.07,0,0
0,0,1,0,1.108,0.44,0.07,1,0
0,0,1,0,0.931,0.44,0.07,0,0
0,0,1,0,0.947,0.44,0.07,1,0
0,0,1,0,0.955,0.44,0.07,0,0
0,0,1,0,1.065,0.44,0.07,0,0
0,0,1,0,0.947,0.44,0.07,0,0
0,0,1,0,0.962,0.44,0.07,0,0
0,0,1,0,1.043,0.44,0.07,0,1
0,0,1,0,0.985,0.44,0.07,0,1
0,0,1,0,1.092,0.44,0.07,1,0
0,0,0,1,0.947,0.44,0.07,0,1
0,0,0,1,0.947,0.44,0.07,1,1
0,0,0,1,0.955,0.44,0.07,1,1
0,0,0,1,0.921,0.44,0.07,0,1
0,0,0,1,0.921,0.44,0.07,1,1
0,0,0,1,1.013,0.44,0.07,1,1
0,0,0,0,0.944,0.44,0.07,0,1
0,0,1,0,1.128,0.68,0.31,0,0
0,1,0,0,0.91,0.68,0.32,0,0
0,1,0,0,0.928,0.68,0.32,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.151,0.41,0.07,0,0
0,0,1,0,1.082,0.41,0.07,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.151,0.38,0.22,0,0
0,0,1,0,1.111,0.38,0.22,0,0
0,0,1,0,1.151,0.44,0.09,0,1
0,0,1,0,1.151,0.44,0.09,0,1
0,0,1,0,1.151,0.44,0.09,0,1
0,0,1,0,1.151,0.44,0.09,0,1
0,0,1,0,1.151,0.44,0.09,0,1
0,0,1,0,1.151,0.44,0.09,0,1
0,0,1,0,1.151,0.44,0.09,0,1
0,0,1,0,1.151,0.44,0.09,0,1
0,0,1,0,1.151,0.44,0.09,0,1
0,0,1,0,1.151,0.44,0.09,0,1
0,0,1,0,1.151,0.44,0.09,0,1
0,0,1,0,1.057,0.44,0.09,1,1
0,1,0,0,0.879,0.4,0.07,0,0
0,0,1,0,1.151,0.34,0.07,0,0
0,0,1,0,1.151,0.34,0.07,0,0
0,0,1,0,1.151,0.34,0.07,0,0
0,0,1,0,1.151,0.34,0.07,0,0
0,0,1,0,1.151,0.34,0.07,0,0
0,0,1,0,1.151,0.34,0.07,0,0
0,0,1,0,1.151,0.34,0.07,0,0
0,0,1,0,1.151,0.34,0.07,0,0
0,0,1,0,1.151,0.34,0.07,0,0
0,0,1,0,1.151,0.34,0.07,0,0
0,0,1,0,1.151,0.34,0.07,0,0
0,0,1,0,1.151,0.34,0.07,0,0
0,0,1,0,1.151,0.34,0.07,0,0
0,0,1,0,1.151,0.34,0.07,0,0
0,0,1,0,1.072,0.34,0.07,0,0
0,0,1,0,1.151,0.35,0.11,0,0
0,0,1,0,1.151,0.35,0.11,0,0
0,0,1,0,1.151,0.35,0.11,0,0
0,0,1,0,1.151,0.35,0.11,0,0
0,0,1,0,1.151,0.35,0.11,0,0
0,0,1,0,1.151,0.35,0.11,0,0
0,0,1,0,1.151,0.35,0.11,0,0
0,0,1,0,1.151,0.35,0.11,0,0
0,0,1,0,1.151,0.35,0.11,0,0
0,0,1,0,1.151,0.35,0.11,0,0
0,0,1,0,1.151,0.35,0.11,0,0
0,0,1,0,1.003,0.35,0.11,1,0
0,0,1,0,0.947,0.69,0.42,0,0
0,0,0,1,0.975,0.69,0.42,0,0
0,0,0,1,1.024,0.72,0.33,0,0
0,0,0,1,0.931,0.76,0.46,0,0
0,0,0,1,0.931,0.77,0.49,0,0
0,1,0,0,0.852,0.77,0.49,1,0
0,0,1,0,0.931,0.6,0.27,0,1
0,0,1,0,0.995,0.6,0.27,0,1
0,0,1,0,1.004,0.6,0.27,1,1
0,0,1,0,0.968,0.6,0.27,1,1
0,0,1,0,0.985,0.6,0.27,1,1
0,0,1,0,0.975,0.6,0.27,0,1
0,0,1,0,1.06,0.73,0.38,0,1
0,1,0,0,0.939,0.77,0.25,0,1
0,1,0,0,0.899,0.77,0.25,1,1
0,1,0,0,0.921,0.76,0.24,0,1
0,0,0,1,0.98,0.72,0.18,1,1
0,0,1,0,0.921,0.72,0.18,0,1
0,0,1,0,0.947,0.72,0.18,0,0
0,0,1,0,1.052,0.7,0.15,0,0
0,0,1,0,0.921,0.65,0.07,0,0
0,0,1,0,0.98,0.65,0.07,0,0
0,0,1,0,1.031,0.65,0.07,0,0
0,0,1,0,0.955,0.65,0.07,0,0
0,0,1,0,1.088,0.65,0.07,1,1
0,0,1,0,0.931,0.65,0.07,0,1
0,0,1,0,1.004,0.65,0.07,0,0
0,0,1,0,0.985,0.65,0.07,0,0
0,0,1,0,1.103,0.65,0.07,1,1
0,1,0,0,0.761,0.81,0.14,1,0
0,1,0,0,0.87,0.49,0.05,0,0
0,0,1,0,0.995,0.49,0.05,1,0
0,0,1,0,1.009,0.49,0.05,1,1
0,0,1,0,1.013,0.49,0.05,0,0
0,0,1,0,1.065,0.49,0.05,0,0
0,0,1,0,0.955,0.49,0.05,0,0
0,0,1,0,0.955,0.49,0.05,1,0
0,0,1,0,0.968,0.49,0.05,0,0
0,0,1,0,0.947,0.49,0.05,0,0
0,0,1,0,0.947,0.49,0.05,0,0
0,0,1,0,0.98,0.49,0.05,0,0
0,0,1,0,0.955,0.49,0.05,0,0
0,0,1,0,1.12,0.49,0.05,0,0
0,0,1,0,0.968,0.49,0.05,0,0
0,0,1,0,1.134,0.49,0.05,0,0
0,1,0,0,0.935,0.49,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.151,0.35,0.05,0,0
0,0,1,0,1.08,0.35,0.05,0,0
0,0,1,0,1.151,0.42,0.21,0,1
0,0,1,0,1.151,0.42,0.21,0,1
0,0,1,0,1.124,0.42,0.21,1,1
0,0,1,0,1.004,0.42,0.21,0,1
0,0,1,0,1.151,0.42,0.21,0,1
0,0,1,0,1.131,0.42,0.21,0,1
0,0,1,0,0.947,0.42,0.21,0,0
0,0,1,0,1.151,0.42,0.21,0,0
0,0,1,0,1.151,0.42,0.21,0,0
0,0,1,0,1.1,0.42,0.21,0,0
0,0,1,0,0.995,0.42,0.21,0,0
0,0,1,0,1.082,0.42,0.21,1,0
0,0,1,0,0.968,0.42,0.21,0,0
0,0,1,0,1.15,0.42,0.21,1,0
0,0,1,0,0.931,0.42,0.21,0,0
0,0,1,0,1.057,0.42,0.21,0,0
0,0,1,0,0.98,0.41,0.2,0,0
0,0,0,0,0.926,0.86,0.26,0,1
0,1,0,0,0.878,0.86,0.26,0,1
0,1,0,0,0.99,0.76,0.18,0,0
0,1,0,0,0.923,0.57,0.07,0,0
0,0,1,0,1.082,0.76,0,0,1
0,0,1,0,0.98,0.78,0.07,0,0
0,0,1,0,0.931,0.78,0.07,0,0
0,1,0,0,0.899,0.78,0.07,0,0
0,1,0,0,0.962,0.82,0.07,0,0
0,1,0,0,0.902,0.84,0.14,0,0
0,1,0,0,0.899,0.84,0.16,0,0
0,1,0,0,0.947,0.84,0.16,0,0
0,0,1,0,0.931,0.79,0.09,0,0
0,0,1,0,0.968,0.74,0,0,0
0,0,1,0,1.097,0.74,0,1,0
0,0,1,0,0.99,0.74,0,0,0
0,0,1,0,0.962,0.74,0,0,0
0,0,1,0,0.947,0.74,0,0,0
0,0,1,0,0.955,0.74,0,0,0
0,1,0,0,0.921,0.74,0,0,0
0,1,0,0,0.926,0.74,0,0,0
0,1,0,0,0.899,0.91,0.34,0,1
0,1,0,0,0.908,0.91,0.34,1,0
0,0,0,0,0.87,1.02,0.22,1,0
0,1,0,0,0.931,1,0.13,0,0
0,0,0,0,1.057,0.95,0.04,0,0
0,1,0,0,0.939,0.84,0.06,1,0
0,1,0,0,0.904,0.83,0.07,0,0
0,0,0,0,1.151,1.16,0.66,0,1
0,0,0,0,1.151,1.16,0.66,0,1
0,0,0,0,1.151,1.16,0.66,0,1
0,0,0,0,0.852,1.16,0.66,0,1
0,0,0,0,1.151,1.1,0.67,0,1
0,0,0,0,0.974,1.1,0.67,0,1
0,0,0,0,0.99,1.1,0.68,0,1
0,0,0,0,1.151,1.1,0.68,0,1
0,0,0,0,1.049,1.1,0.68,0,1
0,0,0,0,1.067,1.1,0.66,0,1
0,0,0,0,0.974,1.11,0.63,0,0
0,0,0,0,1.151,1.07,0.66,0,1
0,0,0,0,1.131,1.07,0.66,0,1
0,0,0,0,1,1.04,0.65,0,1
0,0,0,0,1.057,1.04,0.63,0,0
0,0,0,0,1.1,1.04,0.64,0,1
0,0,0,0,1.04,1.01,0.65,0,1
0,0,0,0,1.062,1.01,0.66,0,1
0,0,0,0,0.905,0.98,0.66,0,1
0,0,0,0,0.826,0.98,0.66,0,1
0,0,0,0,1.053,0.98,0.65,1,1
0,0,0,0,0.971,0.98,0.64,0,1
0,0,0,0,0.91,0.98,0.64,0,1
0,0,0,0,0.939,0.98,0.65,1,1
0,1,0,0,0.87,0.99,0.63,1,0
0,1,0,0,0.91,0.99,0.63,1,1
0,1,0,0,0.947,0.99,0.63,1,1
0,0,0,0,0.961,1,0.62,0,1
0,0,0,0,0.974,0.99,0.63,0,1
0,1,0,0,0.899,0.98,0.62,0,1
0,1,0,0,0.968,0.96,0.62,0,1
0,0,0,1,1.028,0.96,0.62,0,1
0,0,0,1,0.852,0.95,0.62,0,0
0,0,0,1,1.105,0.95,0.62,0,1
0,0,1,0,1.024,0.93,0.63,0,1
0,0,1,0,0.939,0.93,0.63,0,0
0,0,1,0,0.939,0.93,0.63,0,1
0,0,1,0,0.87,0.93,0.63,0,0
0,0,1,0,1.125,0.93,0.63,0,1
0,0,1,0,0.921,0.92,0.63,0,1
0,0,1,0,1.006,0.92,0.64,0,1
0,0,0,0,0.969,0.92,0.64,0,1
0,0,1,0,0.95,0.92,0.64,0,1
1,0,1,0,0.985,0.92,0.64,0,1
0,0,1,0,0.947,0.92,0.64,0,1
1,0,1,0,1.151,0.92,0.63,0,1
0,0,1,0,1.151,0.92,0.63,0,1
0,0,1,0,1.017,0.92,0.63,0,1
0,1,0,0,0.947,0.92,0.61,0,0
0,1,0,0,0.87,0.91,0.56,0,0
1,0,1,0,1.151,0.92,0.6,0,1
1,0,1,0,1.145,0.92,0.6,0,1
0,0,0,0,1.078,0.91,0.62,1,1
0,0,0,0,0.797,0.92,0.63,1,0
0,1,0,0,0.897,0.92,0.63,0,0
0,1,0,0,0.941,0.92,0.63,0,0
0,0,1,0,1.06,0.91,0.59,0,0
0,0,1,0,0.829,0.9,0.58,0,0
0,0,1,0,1.151,0.89,0.63,0,0
1,0,1,0,1.071,0.89,0.63,0,0
0,0,1,0,0.939,0.89,0.63,0,0
0,0,1,0,0.921,0.89,0.63,0,0
0,0,1,0,0.962,0.89,0.63,0,0
2,0,1,0,1.151,0.9,0.63,0,1
0,0,1,0,1.151,0.9,0.63,0,1
0,0,1,0,1.129,0.9,0.63,0,1
0,1,0,0,0.939,0.89,0.62,0,1
0,1,0,0,0.87,0.9,0.61,1,0
0,1,0,0,0.955,0.89,0.61,0,0
0,1,0,0,0.885,0.88,0.59,0,1
0,0,1,0,0.985,0.88,0.59,0,1
0,0,1,0,0.955,0.88,0.59,0,1
0,1,0,0,0.931,0.88,0.59,0,1
0,1,0,0,0.939,0.86,0.6,0,1
0,0,1,0,1.151,0.83,0.6,0,1
0,0,1,0,1.151,0.83,0.6,0,1
0,0,1,0,1.151,0.83,0.6,0,1
0,0,1,0,1.151,0.83,0.6,0,1
0,0,1,0,1.105,0.83,0.6,1,1
0,1,0,0,0.835,0.86,0.6,0,1
0,0,0,0,0.898,0.86,0.61,0,0
0,1,0,0,0.911,0.86,0.61,0,0
0,0,1,0,1.151,0.81,0.55,0,1
0,0,1,0,1.151,0.81,0.55,0,1
0,0,1,0,1.151,0.81,0.55,0,1
0,0,1,0,1.151,0.81,0.55,0,1
1,0,1,0,1.151,0.81,0.55,0,1
0,0,1,0,1.151,0.81,0.55,0,1
0,0,1,0,1.151,0.81,0.55,0,1
1,0,1,0,1.151,0.81,0.55,0,1
0,0,1,0,1.151,0.81,0.55,0,1
0,0,1,0,1.102,0.81,0.55,1,1
0,1,0,0,0.91,0.83,0.59,1,1
0,1,0,0,0.899,0.88,0.62,0,0
0,0,1,0,0.947,0.88,0.62,0,0
0,0,1,0,1.151,0.88,0.62,0,0
0,0,1,0,0.801,0.88,0.62,0,0
0,1,0,0,0.91,0.88,0.62,0,0
0,0,1,0,1.151,0.89,0.62,0,1
0,0,1,0,1.151,0.89,0.62,0,1
3,0,1,0,1.151,0.89,0.62,0,1
0,0,1,0,0.947,0.89,0.62,0,1
0,1,0,0,0.921,0.9,0.63,0,0
0,1,0,0,0.952,0.9,0.63,1,0
0,1,0,0,0.76,0.86,0.61,0,0
1,0,1,0,1.151,0.86,0.61,0,1
0,0,1,0,0.852,0.86,0.61,0,1
0,0,1,0,0.91,0.86,0.61,0,0
0,0,1,0,1.151,0.85,0.62,0,1
0,0,1,0,1.151,0.85,0.62,0,1
0,0,1,0,1.151,0.85,0.62,0,1
0,0,1,0,1.024,0.85,0.62,0,1
0,0,1,0,0.899,0.85,0.62,1,1
0,1,0,0,0.885,0.86,0.62,1,0
0,1,0,0,0.931,0.86,0.62,0,0
1,0,1,0,1.151,0.86,0.62,0,1
0,0,1,0,1.131,0.86,0.62,0,1
0,0,1,0,0.968,0.86,0.62,0,1
0,0,1,0,0.91,0.86,0.62,0,0
0,0,1,0,1.147,0.86,0.62,0,0
0,1,0,0,0.962,0.86,0.62,0,0
0,0,1,0,1.107,0.86,0.62,0,1
0,0,1,0,0.98,0.88,0.65,0,0
0,0,1,0,1.151,0.88,0.65,0,1
1,0,1,0,1.151,0.88,0.65,0,1
1,0,1,0,1.124,0.88,0.65,0,1
0,0,0,0,0.985,0.91,0.61,0,0
0,0,0,0,0.968,0.97,0.62,0,0
0,0,0,0,1.029,0.99,0.61,0,0
0,0,0,0,0.962,0.96,0.58,0,0
0,0,0,0,0.91,1.04,0.59,0,0
0,0,0,0,1.071,1.02,0.58,0,0
0,0,0,0,0.885,0.98,0.57,0,1
0,0,0,0,0.926,0.98,0.57,0,1
0,1,0,0,1.092,0.94,0.58,0,0
0,0,1,0,0.91,0.89,0.58,0,0
0,0,1,0,0.91,0.89,0.58,0,0
0,0,1,0,1.111,0.87,0.58,0,1
1,0,1,0,0.995,0.84,0.59,0,1
0,1,0,0,0.921,0.8,0.52,0,0
0,0,1,0,1.151,0.78,0.5,0,1
0,0,1,0,1.151,0.78,0.5,0,1
0,0,1,0,1.151,0.78,0.5,0,1
0,0,1,0,1.151,0.78,0.5,0,1
0,0,1,0,1.151,0.78,0.5,0,1
0,0,1,0,1.151,0.78,0.5,0,1
1,0,1,0,1.126,0.78,0.5,0,1
0,0,1,0,0.985,0.78,0.5,0,1
0,0,1,0,1.151,0.78,0.53,0,1
0,0,1,0,1.151,0.78,0.53,0,1
1,0,1,0,1.151,0.78,0.53,0,1
0,0,1,0,1.151,0.78,0.53,0,1
0,0,1,0,1.151,0.78,0.53,0,1
0,0,1,0,1.151,0.78,0.53,0,1
0,0,1,0,1.151,0.78,0.53,0,1
0,0,1,0,1.151,0.78,0.53,0,1
0,0,1,0,1.01,0.78,0.53,0,1
0,0,1,0,1.151,0.78,0.55,0,1
0,0,1,0,1.151,0.78,0.55,0,1
0,0,1,0,1.149,0.78,0.55,0,1
0,0,1,0,0.947,0.78,0.55,0,1
0,0,1,0,1.151,0.78,0.55,0,1
0,0,1,0,1.151,0.78,0.55,0,1
0,0,1,0,1.1,0.78,0.55,0,1
0,1,0,0,0.76,0.78,0.55,0,0
0,0,1,0,1.151,0.82,0.56,0,1
0,0,1,0,1.151,0.82,0.56,0,1
1,0,1,0,1.151,0.82,0.56,0,1
0,0,1,0,1.151,0.82,0.56,0,1
0,0,1,0,0.931,0.82,0.56,0,1
0,1,0,0,0.91,0.82,0.56,0,0
0,0,1,0,1.151,0.83,0.56,0,1
1,0,1,0,1.144,0.83,0.56,0,1
0,1,0,0,0.965,0.85,0.55,0,1
0,0,0,0,0.924,0.89,0.57,0,0
0,1,0,0,0.922,0.9,0.58,0,0
0,0,1,0,0.899,0.9,0.6,0,0
0,0,1,0,0.76,0.89,0.6,0,0
0,0,1,0,1.031,0.89,0.6,0,1
0,0,1,0,0.899,0.89,0.6,0,0
0,0,1,0,0.98,0.89,0.6,0,1
0,0,1,0,0.939,0.89,0.6,0,1
1,0,1,0,1.151,0.92,0.59,1,1
1,0,1,0,1,0.93,0.59,0,0
0,0,1,0,1.049,0.94,0.59,0,0
1,0,0,1,0.985,0.96,0.59,0,0
0,0,0,0,0.899,0.96,0.59,0,0
0,0,0,0,0.91,0.96,0.59,0,0
0,0,0,0,0.885,0.96,0.59,0,0
