iteration,incumbent_aic,incumbent_bic,incumbent_MAE,incumbent_MSE,incumbent_MAE_TEST,incumbent_MSE_TEST,incumbent_MAE_VAL,incumbent_MSE_VAL,incumbent_RMSE_VAL,incumbent_RMSE_TEST,incumbent_RMSE,incumbent_sol_num,incumbent_num_parm,incumbent_pval_exceed,incumbent_pval_percentage,incumbent_loglik,incumbent_simple,incumbent_CAIC,incumbent_DIC,incumbent_HQIC,incumbent_AICc,best_aic,best_bic,best_MAE,best_MSE,best_MAE_TEST,best_MSE_TEST,best_MAE_VAL,best_MSE_VAL,best_RMSE_VAL,best_RMSE_TEST,best_RMSE,best_sol_num,best_num_parm,best_pval_exceed,best_pval_percentage,best_loglik,best_CAIC,best_DIC,best_HQIC,best_AICc
15,55807.22660472194,56027.9495953296,0.8905312627009278,0.8386555790262555,0.8940230500908491,0.8434876438491891,10000000.0,10000000.0,10000000.0,0.9184158338406351,0.9157814035162843,35,41,40,0.975609756097561,-27862.61330236097,f_nb,56007.99107231847,55877.732300345946,55883.560037345145,55810.86719668811,56144.622196122924,56356.98709441417,0.9029117988560327,0.8589853522014319,0.9049693407994397,0.8612058003689116,10000000.0,10000000.0,10000000.0,0.9272699010963613,0.926084043858736,15.8,39.4,38.95,0.9880886888407249,-28032.91109806146,56337.55195278884,56212.376449966476,56217.976763082785,56148.02515197192
16,67664.67119661014,67874.60282182231,1.09302543506731,1.2544830867845564,1.0898851402838956,1.2461731229658874,10000000.0,10000000.0,10000000.0,1.1163212454154439,1.1200370917003404,36,39,38,0.9743589743589743,-33793.33559830507,f_nb,67855.64227554343,67731.73759000859,67737.28104715417,67667.96233585065,56144.622196122924,56356.98709441417,0.9029117988560327,0.8589853522014319,0.9049693407994397,0.8612058003689116,10000000.0,10000000.0,10000000.0,0.9272699010963613,0.926084043858736,15.8,39.4,38.95,0.9880886888407249,-28032.91109806146,56337.55195278884,56212.376449966476,56217.976763082785,56148.02515197192
17,58649.20434023331,58821.36618656124,0.9365349746612271,0.923198850265175,0.9396428015690526,0.9271393004421337,10000000.0,10000000.0,10000000.0,0.9628807301229647,0.9608323736558708,37,32,31,0.96875,-29292.602170116654,f_nb,58805.898558845234,58704.23317584229,58708.7816535002,58651.41585855791,56140.54448127079,56350.72610648294,0.9018908496622393,0.8568698172416941,0.9037918657043662,0.8587562663831431,10000000.0,10000000.0,10000000.0,0.926014292356883,0.9249954897996204,16.85,39.0,38.5,0.9865261888407248,-28031.272240635393,56331.51556020406,56207.61087466923,56213.15433181481,56143.884834577715
18,62042.02914478045,62241.669404597116,0.9948320399051078,1.0408643426448299,0.9956819992835401,1.0406481616347658,10000000.0,10000000.0,10000000.0,1.0201216406070237,1.0202275935519631,38,37,37,1.0,-30984.014572390224,f_p,62223.20683505049,62105.656235953335,62110.9154132453,62044.98914478045,56140.54448127079,56350.72610648294,0.9018908496622393,0.8568698172416941,0.9037918657043662,0.8587562663831431,10000000.0,10000000.0,10000000.0,0.926014292356883,0.9249954897996204,16.85,39.0,38.5,0.9865261888407248,-28031.272240635393,56331.51556020406,56207.61087466923,56213.15433181481,56143.884834577715
19,62974.85186814453,63163.700762565706,1.0115353858134577,1.0779817292596479,1.015423687503705,1.0840418422557563,10000000.0,10000000.0,10000000.0,1.041173300779345,1.0382589894913734,39,35,35,1.0,-31452.425934072264,f_nb,63146.236169751326,63035.03965709185,63040.01455453019,62977.49892696806,56140.54448127079,56350.72610648294,0.9018908496622393,0.8568698172416941,0.9037918657043662,0.8587562663831431,10000000.0,10000000.0,10000000.0,0.926014292356883,0.9249954897996204,16.85,39.0,38.5,0.9865261888407248,-28031.272240635393,56331.51556020406,56207.61087466923,56213.15433181481,56143.884834577715
20,58387.98167499418,58543.95647322887,0.941866868803255,0.9341614701249381,0.9446014716545323,0.9375034820989323,10000000.0,10000000.0,10000000.0,0.9682476346983412,0.9665202895567884,40,29,28,0.9655172413793104,-29164.99083749709,f_nb,58529.985810611244,58437.851557264825,58441.973615142306,58389.79795891902,56127.48334800883,56336.85562081633,0.9021574443693406,0.8574179482346821,0.9040397992086401,0.8592744754659831,10000000.0,10000000.0,10000000.0,0.9262826375856518,0.9252798855946661,17.0,38.85,38.35,0.9863645509096903,-28024.891674004415,56317.719922792356,56194.291793740354,56199.81392989692,56130.803939595775
22,55647.5571061411,55825.614635166785,0.8884696957080536,0.8281930018033087,0.8890924355302732,0.8280071315403997,10000000.0,10000000.0,10000000.0,0.9099489719431523,0.9100510984572837,42,33,33,1.0,-27790.77855307055,f_nb,55809.148019084656,55704.30559286287,55708.996210447585,55649.909307398964,55990.462119566175,56200.938528913226,0.8994875857145805,0.8521195248186005,0.9012643474024271,0.8537996579380565,10000000.0,10000000.0,10000000.0,0.9233677044478924,0.922456426039691,17.1,39.05,38.6,0.9880886888407246,-27956.181059783084,56181.67803321603,56057.61449552026,56063.16505966219,55993.809507019774
23,51775.112494477835,51979.648436992255,0.8249560824193113,0.7120657905823756,0.8246672076388339,0.7100908698150626,10000000.0,10000000.0,10000000.0,0.8426688969073575,0.8438399081474967,43,38,37,0.9736842105263158,-25849.556247238917,f_nb,51961.1868790795,51840.4592367635,51845.860553982275,51778.235782149066,55674.19426907135,55884.64567841838,0.8943067530240283,0.8423221299057053,0.896004988605379,0.8438448173966113,10000000.0,10000000.0,10000000.0,0.9178254825269747,0.917003545310164,18.15,39.05,38.55,0.9867728993670404,-27798.04713453567,55865.4101827212,55741.34664502542,55746.89720916734,55677.54165652493
24,68569.16203599,68768.80229580667,1.1009376387886767,1.2685045400395787,1.1008696295064901,1.2673656415382208,10000000.0,10000000.0,10000000.0,1.1257733526506215,1.126279068454874,44,37,37,1.0,-34247.581017995,f_p,68750.33972626003,68632.78912716288,68638.04830445485,68572.12203599,55674.19426907135,55884.64567841838,0.8943067530240283,0.8423221299057053,0.896004988605379,0.8438448173966113,10000000.0,10000000.0,10000000.0,0.9178254825269747,0.917003545310164,18.15,39.05,38.55,0.9867728993670404,-27798.04713453567,55865.4101827212,55741.34664502542,55746.89720916734,55677.54165652493
25,59985.44917782422,60173.7980722454,0.9601231661043089,0.9715963850035215,0.9644667125451839,0.9778206071492346,10000000.0,10000000.0,10000000.0,0.9888481213761973,0.9856958887017443,45,35,34,0.9714285714285714,-29957.72458891211,f_nb,60156.83347943102,60045.63696677155,60050.61186420989,59988.096236647754,55674.19426907135,55884.64567841838,0.8943067530240283,0.8423221299057053,0.896004988605379,0.8438448173966113,10000000.0,10000000.0,10000000.0,0.9178254825269747,0.917003545310164,18.15,39.05,38.55,0.9867728993670404,-27798.04713453567,55865.4101827212,55741.34664502542,55746.89720916734,55677.54165652493
26,60601.03914509695,60800.179404913615,0.9708317634971342,0.9950909111597367,0.9734253605860115,0.9981790992629394,10000000.0,10000000.0,10000000.0,0.9990891347937577,0.9975424357688933,46,37,36,0.972972972972973,-30263.519572548474,f_nb,60782.21683536699,60664.66623626983,60669.925413561796,60603.99914509695,55674.19426907135,55884.64567841838,0.8943067530240283,0.8423221299057053,0.896004988605379,0.8438448173966113,10000000.0,10000000.0,10000000.0,0.9178254825269747,0.917003545310164,18.15,39.05,38.55,0.9867728993670404,-27798.04713453567,55865.4101827212,55741.34664502542,55746.89720916734,55677.54165652493
27,52265.93574542894,52438.59759175687,0.8335385174844366,0.7264233361072397,0.838044355334646,0.7336333246008774,10000000.0,10000000.0,10000000.0,0.8565239778318394,0.8523047202187958,47,32,32,1.0,-26100.96787271447,f_p,52422.62996404087,52320.96458103792,52325.51305869583,52268.14726375355,55401.67176881374,55608.885768542146,0.8898727111880904,0.833820149512191,0.8917437138608225,0.8356861709865917,10000000.0,10000000.0,10000000.0,0.913301753942348,0.9122779177892267,19.2,38.45,37.95,0.9867728993670404,-27662.38588440687,55589.94966586465,55467.792354100166,55473.25763428601,55404.91976399694
28,58578.32351897321,58799.54650958087,0.9313807152807916,0.9155758175363166,0.9291975218512376,0.9093341856517942,10000000.0,10000000.0,10000000.0,0.9535901560166161,0.9568572607951076,48,41,41,1.0,-29248.161759486604,f_p,58779.08798656974,58648.829214597215,58654.656951596415,58581.96411093938,55401.67176881374,55608.885768542146,0.8898727111880904,0.833820149512191,0.8917437138608225,0.8356861709865917,10000000.0,10000000.0,10000000.0,0.913301753942348,0.9122779177892267,19.2,38.45,37.95,0.9867728993670404,-27662.38588440687,55589.94966586465,55467.792354100166,55473.25763428601,55404.91976399694
29,57087.216637557925,57259.378483885856,0.9116715298305399,0.873437689521777,0.9149041436076634,0.8782021729363045,10000000.0,10000000.0,10000000.0,0.9371244169993143,0.9345788835201537,49,32,31,0.96875,-28511.608318778963,f_nb,57243.91085616985,57142.245473166906,57146.79395082482,57089.42815588253,55379.29538179522,55583.81154017474,0.8895116380827541,0.8330346509638392,0.8913265655691985,0.8348108740374552,10000000.0,10000000.0,10000000.0,0.9128370462321345,0.9118595486672104,20.25,37.95,37.45,0.9864008755575167,-27651.69769089761,55565.12493168031,55444.55614152524,55449.950351747684,55382.46284178351
30,59397.54137453811,59612.868682448025,0.9475576108307331,0.9463573008048614,0.9489247122156961,0.9471935389864586,10000000.0,10000000.0,10000000.0,0.9732386855167948,0.9728089744676811,50,40,39,0.975,-29658.770687269054,f_nb,59593.40914780302,59466.32741904934,59472.013016121724,59401.0049437039,55379.29538179522,55583.81154017474,0.8895116380827541,0.8330346509638392,0.8913265655691985,0.8348108740374552,10000000.0,10000000.0,10000000.0,0.9128370462321345,0.9118595486672104,20.25,37.95,37.45,0.9864008755575167,-27651.69769089761,55565.12493168031,55444.55614152524,55449.950351747684,55382.46284178351
31,57398.36247813895,57598.00273795562,0.9059116640210081,0.8628248561533199,0.910509751838042,0.8693848660095321,10000000.0,10000000.0,10000000.0,0.9324081005705238,0.9288836612586745,51,37,37,1.0,-28662.181239069476,f_p,57579.540168408996,57461.98956931184,57467.2487466038,57401.32247813895,55373.0651331743,55578.41564395849,0.8888663997624485,0.8317200056675438,0.8907195829990388,0.8335323847217511,10000000.0,10000000.0,10000000.0,0.9121564298043638,0.9111572111247158,22.45,38.1,37.65,0.9878714637928109,-27648.43256658715,55559.629187209124,55438.58384057124,55443.99937178272,55376.25572432735
32,54999.65433170959,55209.58595692176,0.8852241756787703,0.8238917384019382,0.8844361591082586,0.8209215969818555,10000000.0,10000000.0,10000000.0,0.9060472377210007,0.907684823273992,52,39,38,0.9743589743589743,-27460.827165854796,f_nb,55190.62541064288,55066.72072510804,55072.26418225362,55002.9454709501,55263.724940558706,55468.26609893823,0.887393372304156,0.8289108292458789,0.889128324328792,0.8305224673376197,10000000.0,10000000.0,10000000.0,0.9105247969567328,0.9096352888651713,23.9,37.95,37.5,0.9877798887012357,-27593.912470279356,55449.554490443785,55328.985700288715,55334.37991051116,55266.888977562674
33,55274.18265911284,55495.4056497205,0.888144363243785,0.8278718578786751,0.8883434641826384,0.8264974893352833,10000000.0,10000000.0,10000000.0,0.9091190732435896,0.9098746385511991,53,41,41,1.0,-27596.09132955642,f_nb,55474.947126709376,55344.68835473685,55350.51609173605,55277.82325107901,55157.515949607405,55363.13624452648,0.8865050072652949,0.8271631793321467,0.8880200099460216,0.8283780985039073,10000000.0,10000000.0,10000000.0,0.909360345590386,0.9086848377297976,24.0,38.15,37.7,0.9877798887012357,-27540.607974803705,55344.32483835881,55223.12063955997,55228.54327776778,55160.71401620967
34,56677.058675332206,56892.88598324212,0.9030753331365738,0.85786119669003,0.9074432446951118,0.8645601507872828,10000000.0,10000000.0,10000000.0,0.9298172674172506,0.9262079662203462,54,40,40,1.0,-28298.529337666103,f_nb,56872.926448597114,56745.84471984344,56751.53031691582,56680.522244497995,55137.008051496116,55344.8116194943,0.8860751974305966,0.8263843546905593,0.8876469650003941,0.827695997396456,10000000.0,10000000.0,10000000.0,0.9089949881112828,0.9082662918648072,24.25,38.55,38.15,0.9893423887012357,-27529.95402574806,55325.775617980165,55203.3006018938,55208.78009607233,55140.26872064044
35,65817.65147180145,66043.77014510686,1.03013362569115,1.1181233602075276,1.032117926850675,1.1204910385873186,10000000.0,10000000.0,10000000.0,1.0585324929293944,1.0574135237491185,55,42,41,0.9761904761904762,-32866.825735900726,f_nb,66023.31263372961,65889.87681853824,65895.84669546425,65821.47369402368,55137.008051496116,55344.8116194943,0.8860751974305966,0.8263843546905593,0.8876469650003941,0.827695997396456,10000000.0,10000000.0,10000000.0,0.9089949881112828,0.9082662918648072,24.25,38.55,38.15,0.9893423887012357,-27529.95402574806,55325.775617980165,55203.3006018938,55208.78009607233,55140.26872064044
36,60901.32399181684,61127.44266512225,0.9531918055449224,0.9563374633090489,0.9547469211152592,0.9574276758030502,10000000.0,10000000.0,10000000.0,0.9784823329028738,0.9779250806217462,56,42,41,0.9761904761904762,-30408.66199590842,f_nb,61106.985153744994,60973.54933855363,60979.51921547964,60905.146214039065,55137.008051496116,55344.8116194943,0.8860751974305966,0.8263843546905593,0.8876469650003941,0.827695997396456,10000000.0,10000000.0,10000000.0,0.9089949881112828,0.9082662918648072,24.25,38.55,38.15,0.9893423887012357,-27529.95402574806,55325.775617980165,55203.3006018938,55208.78009607233,55140.26872064044
37,56728.46489106806,56911.41810279149,0.9055751867908306,0.8632173258009226,0.9055652360690593,0.8613340575400261,10000000.0,10000000.0,10000000.0,0.9280808464460552,0.9290948960148918,57,34,33,0.9705882352941176,-28330.23244553403,f_nb,56894.952498343235,56786.933028902604,56791.76578641414,56730.962267773204,55137.008051496116,55344.8116194943,0.8860751974305966,0.8263843546905593,0.8876469650003941,0.827695997396456,10000000.0,10000000.0,10000000.0,0.9089949881112828,0.9082662918648072,24.25,38.55,38.15,0.9893423887012357,-27529.95402574806,55325.775617980165,55203.3006018938,55208.78009607233,55140.26872064044
38,52105.82443733731,52299.56901445623,0.8392023618811796,0.7380554101444314,0.8407909027994437,0.7390272237856161,10000000.0,10000000.0,10000000.0,0.8596669260740558,0.8591015132942273,58,36,35,0.9722222222222222,-26016.912218668655,f_nb,52282.10543327573,52167.73187739741,52172.848914762566,52108.625699166965,54911.39019797002,55117.28027702399,0.8817110403677125,0.8180498597674959,0.8831366027560141,0.8190495149079757,10000000.0,10000000.0,10000000.0,0.9042301178630758,0.9036623171656368,25.7,38.2,37.75,0.9879534998123468,-27417.49509898501,55098.44392143801,54977.08087047824,54982.51061568238,54914.59050647701
39,59953.78316278636,60196.58888418502,0.9587358711478073,0.967630208765737,0.9604331914010639,0.9688230304699073,10000000.0,10000000.0,10000000.0,0.9842880830681164,0.9836819652538807,59,45,45,1.0,-29931.89158139318,f_p,60174.13440770939,60031.16746286149,60037.563759567936,59958.17806724496,54911.39019797002,55117.28027702399,0.8817110403677125,0.8180498597674959,0.8831366027560141,0.8190495149079757,10000000.0,10000000.0,10000000.0,0.9042301178630758,0.9036623171656368,25.7,38.2,37.75,0.9879534998123468,-27417.49509898501,55098.44392143801,54977.08087047824,54982.51061568238,54914.59050647701
40,53759.02062867557,54006.72203277197,0.860558206167385,0.7767590944893149,0.8620923440944627,0.777590653580872,10000000.0,10000000.0,10000000.0,0.8818110078587542,0.8813393753199246,60,46,45,0.9782608695652174,-26833.510314337786,f_nb,53984.268567930216,53838.124579863485,53844.66301649673,53763.615740258996,54765.48829563719,54972.972079500476,0.879585184019253,0.8139947546574602,0.8808690577259816,0.8147010400476551,10000000.0,10000000.0,10000000.0,0.901829804885151,0.9014188876206157,26.0,38.5,38.0,0.9868665432906077,-27344.244147818594,54954.01102740467,54831.69486347925,54837.16725066143,54768.745181265076
43,56352.089388825436,56556.625331339856,0.8990500194036434,0.8520743594330226,0.8996128223269697,0.8516916126111075,10000000.0,10000000.0,10000000.0,0.9228713954886171,0.9230787395628948,63,38,37,0.9736842105263158,-28138.044694412718,f_nb,56538.1637734271,56417.4361311111,56422.837448329876,56355.21267649667,54759.13180365763,54966.88537165581,0.8794977200152791,0.8139742764405232,0.8805681317711093,0.8142679204780732,10000000.0,10000000.0,10000000.0,0.90159573985565,0.9014077966075483,28.6,38.55,38.05,0.9869021051682749,-27341.015901828814,54947.89937014168,54825.42435405533,54830.903848233844,54762.396853669066
44,50327.487328999705,50510.44054072313,0.8093504856067487,0.6845665805165582,0.8101489227273044,0.684285479528689,10000000.0,10000000.0,10000000.0,0.8272154976357062,0.8273853881454266,64,34,33,0.9705882352941176,-25129.743664499852,f_nb,50493.97493627488,50385.955466834246,50390.78822434578,50329.98470570485,54455.976747778346,54662.89596337186,0.874883510958351,0.8055001650597445,0.8759099380825136,0.8057150906312363,10000000.0,10000000.0,10000000.0,0.8967141619516656,0.8965696854319483,30.45,38.4,37.85,0.9854315169329807,-27189.588373889175,54644.009810112664,54522.01135050913,54527.469523698615,54459.218666625056
45,64604.320378175595,64830.93905148101,1.0386099642378703,1.1323757781490038,1.0396105136022888,1.132777748228953,10000000.0,10000000.0,10000000.0,1.0643203221910935,1.0641314665721542,65,42,42,1.0,-32260.160189087797,f_p,64809.98154010375,64676.54572491239,64682.51560183839,64608.14260039782,54455.976747778346,54662.89596337186,0.874883510958351,0.8055001650597445,0.8759099380825136,0.8057150906312363,10000000.0,10000000.0,10000000.0,0.8967141619516656,0.8965696854319483,30.45,38.4,37.85,0.9854315169329807,-27189.588373889175,54644.009810112664,54522.01135050913,54527.469523698615,54459.218666625056
46,59257.2994323085,59456.93969212517,0.9432322182434888,0.9387536346076474,0.9449606505986218,0.9402755069371572,10000000.0,10000000.0,10000000.0,0.969678042928248,0.968892994405289,66,37,37,1.0,-29591.64971615425,f_p,59438.477122578544,59320.92652348139,59326.18570077335,59260.2594323085,54455.976747778346,54662.89596337186,0.874883510958351,0.8055001650597445,0.8759099380825136,0.8057150906312363,10000000.0,10000000.0,10000000.0,0.8967141619516656,0.8965696854319483,30.45,38.4,37.85,0.9854315169329807,-27189.588373889175,54644.009810112664,54522.01135050913,54527.469523698615,54459.218666625056
47,51452.93586772033,51641.784762141506,0.8193990602797061,0.7007302322969634,0.8247467736628425,0.7088752756525536,10000000.0,10000000.0,10000000.0,0.8419473116843794,0.837096310048589,67,35,35,1.0,-25691.467933860164,f_p,51624.320169327126,51513.12365666765,51518.09855410599,51455.58292654386,54212.343531801904,54418.47839499075,0.8662905684874671,0.7888384994122754,0.8675774590524309,0.7895441798807307,10000000.0,10000000.0,10000000.0,0.8880106050377975,0.8875825019265114,33.2,38.25,37.75,0.986747306406665,-27067.921765900952,54399.642089986475,54278.12018686576,54283.55703906623,54215.561639206215
48,63040.7250950728,63213.38694140073,1.011302755175933,1.0743684670095004,1.0139922226877738,1.0780878829501472,10000000.0,10000000.0,10000000.0,1.0383101092400802,1.0365174706725886,68,32,32,1.0,-31488.3625475364,f_nb,63197.419313684724,63095.75393068178,63100.30240833969,63042.9366133974,54212.343531801904,54418.47839499075,0.8662905684874671,0.7888384994122754,0.8675774590524309,0.7895441798807307,10000000.0,10000000.0,10000000.0,0.8880106050377975,0.8875825019265114,33.2,38.25,37.75,0.986747306406665,-27067.921765900952,54399.642089986475,54278.12018686576,54283.55703906623,54215.561639206215
49,57680.76301152269,57961.33851180558,0.9076257298882319,0.8672711580123479,0.9099076004176202,0.870185613201455,10000000.0,10000000.0,10000000.0,0.932837399122406,0.9312739435914374,69,52,52,1.0,-28788.381505761346,f_p,57935.391116767074,57770.18486938729,57777.5761455814,57686.65819868847,54212.343531801904,54418.47839499075,0.8662905684874671,0.7888384994122754,0.8675774590524309,0.7895441798807307,10000000.0,10000000.0,10000000.0,0.8880106050377975,0.8875825019265114,33.2,38.25,37.75,0.986747306406665,-27067.921765900952,54399.642089986475,54278.12018686576,54283.55703906623,54215.561639206215
50,58455.55565556144,58676.2786461691,0.9487344295199048,0.9504711782004662,0.9495290081497288,0.9499004821530449,10000000.0,10000000.0,10000000.0,0.9746283815655303,0.9749211138345841,70,41,40,0.975609756097561,-29186.77782778072,f_nb,58656.32012315797,58526.061351185446,58531.889088184646,58459.19624752761,54212.343531801904,54418.47839499075,0.8662905684874671,0.7888384994122754,0.8675774590524309,0.7895441798807307,10000000.0,10000000.0,10000000.0,0.8880106050377975,0.8875825019265114,33.2,38.25,37.75,0.986747306406665,-27067.921765900952,54399.642089986475,54278.12018686576,54283.55703906623,54215.561639206215
51,61540.81515064545,61745.35109315987,0.9851218678790352,1.0218859209018811,0.9874882798976403,1.0248755184856175,10000000.0,10000000.0,10000000.0,1.0123613576611947,1.010883732632928,71,38,37,0.9736842105263158,-30732.407575322726,f_nb,61726.889535247115,61606.161892931115,61611.56321014989,61543.93843831668,54212.343531801904,54418.47839499075,0.8662905684874671,0.7888384994122754,0.8675774590524309,0.7895441798807307,10000000.0,10000000.0,10000000.0,0.8880106050377975,0.8875825019265114,33.2,38.25,37.75,0.986747306406665,-27067.921765900952,54399.642089986475,54278.12018686576,54283.55703906623,54215.561639206215
52,62263.76067705243,62463.4009368691,0.9986995937946251,1.0511622645142664,0.9959350908372465,1.043640533648076,10000000.0,10000000.0,10000000.0,1.021587261886167,1.0252620467540319,72,37,37,1.0,-31094.880338526214,f_p,62444.93836732247,62327.387768225315,62332.64694551728,62266.72067705243,54212.343531801904,54418.47839499075,0.8662905684874671,0.7888384994122754,0.8675774590524309,0.7895441798807307,10000000.0,10000000.0,10000000.0,0.8880106050377975,0.8875825019265114,33.2,38.25,37.75,0.986747306406665,-27067.921765900952,54399.642089986475,54278.12018686576,54283.55703906623,54215.561639206215
53,61909.12705479216,62060.2061703291,0.9931431333636777,1.0371130113249296,0.9972918003149831,1.0435301249645097,10000000.0,10000000.0,10000000.0,1.0215332226435465,1.018387456386286,73,28,28,1.0,-30926.56352739608,f_p,62046.234496077595,61957.27728595002,61961.25720390069,61910.82048544909,54212.343531801904,54418.47839499075,0.8662905684874671,0.7888384994122754,0.8675774590524309,0.7895441798807307,10000000.0,10000000.0,10000000.0,0.8880106050377975,0.8875825019265114,33.2,38.25,37.75,0.986747306406665,-27067.921765900952,54399.642089986475,54278.12018686576,54283.55703906623,54215.561639206215
54,54861.717351242696,55050.066245663875,0.8744734402346875,0.8037064564183666,0.8737193872171576,0.8009673773371404,10000000.0,10000000.0,10000000.0,0.894967807989282,0.8964967687718493,74,35,34,0.9714285714285714,-27395.858675621348,f_nb,55033.101652849495,54921.90514019002,54926.88003762836,54864.36441006623,54136.37043185432,54340.32202196408,0.8650225131903857,0.786440269272971,0.8664138410756411,0.7873860504280967,10000000.0,10000000.0,10000000.0,0.8868207225488025,0.8862643273727653,35.65,37.85,37.3,0.9853187349780935,-27030.33521592716,54321.71031230624,54201.459226473075,54206.839222702816,54139.520468471004
55,54150.11409943343,54343.85867655235,0.8863967105851321,0.8265045805164764,0.8892233982670986,0.8301786746377806,10000000.0,10000000.0,10000000.0,0.9111414130845884,0.9091229732640553,75,36,35,0.9722222222222222,-27039.057049716714,f_nb,54326.395095371845,54212.02153949353,54217.138576858684,54152.91536126308,54026.27166738472,54229.68368922471,0.8643898477494604,0.7851617803271436,0.8658943698726475,0.7863104035294304,10000000.0,10000000.0,10000000.0,0.8862342234286011,0.8855665390578233,36.25,37.75,37.2,0.985245635562889,-26975.38583369236,54211.12187840347,54091.1884968922,54096.554279129254,54029.40560270932
56,59290.04475966457,59472.997971387995,0.9487437706658027,0.9499025751034945,0.9506022276184993,0.95177376408651,10000000.0,10000000.0,10000000.0,0.9755889319208731,0.9746294552821059,76,34,33,0.9705882352941176,-29611.022379832284,f_nb,59456.53236693974,59348.51289749911,59353.34565501064,59292.54213636971,54026.27166738472,54229.68368922471,0.8643898477494604,0.7851617803271436,0.8658943698726475,0.7863104035294304,10000000.0,10000000.0,10000000.0,0.8862342234286011,0.8855665390578233,36.25,37.75,37.2,0.985245635562889,-26975.38583369236,54211.12187840347,54091.1884968922,54096.554279129254,54029.40560270932
57,53767.61526755508,53983.44257546499,0.8660198216481805,0.7862296112585138,0.8683228972845126,0.789619461368533,10000000.0,10000000.0,10000000.0,0.8886053462412506,0.8866958955913317,77,40,40,1.0,-26843.80763377754,f_p,53963.483040819985,53836.40131206631,53842.08690913869,53771.078836720866,53914.05040968114,54117.46243152113,0.8625226693375968,0.7815451612827459,0.8640499099554295,0.7827811737266142,10000000.0,10000000.0,10000000.0,0.8842908975699576,0.8835720236723746,39.95,37.75,37.2,0.985245635562889,-26919.27520484057,54098.900620699904,53978.96723918863,53984.33302142568,53917.18434500576
58,60827.66177258518,61032.1977150996,0.952307677788549,0.9551593509958615,0.9552046746589824,0.9591433335310448,10000000.0,10000000.0,10000000.0,0.9793586337655091,0.9773225419460361,78,38,37,0.9736842105263158,-30375.83088629259,f_nb,61013.736157186846,60893.008514870846,60898.40983208962,60830.785060256414,53914.05040968114,54117.46243152113,0.8625226693375968,0.7815451612827459,0.8640499099554295,0.7827811737266142,10000000.0,10000000.0,10000000.0,0.8842908975699576,0.8835720236723746,39.95,37.75,37.2,0.985245635562889,-26919.27520484057,54098.900620699904,53978.96723918863,53984.33302142568,53917.18434500576
59,69512.9508140783,69696.40402580173,1.1258893101014742,1.3218868072741785,1.129262298361291,1.3275798146566862,10000000.0,10000000.0,10000000.0,1.1522064982704645,1.1497333635561675,79,34,34,1.0,-34722.47540703915,f_p,69679.43842135348,69571.41895191284,69576.25170942438,69515.44819078344,53914.05040968114,54117.46243152113,0.8625226693375968,0.7815451612827459,0.8640499099554295,0.7827811737266142,10000000.0,10000000.0,10000000.0,0.8842908975699576,0.8835720236723746,39.95,37.75,37.2,0.985245635562889,-26919.27520484057,54098.900620699904,53978.96723918863,53984.33302142568,53917.18434500576
60,61188.46206022959,61409.68505083725,0.9730163620016332,0.9955202415611815,0.9755002018546647,0.9979057646785179,10000000.0,10000000.0,10000000.0,0.9989523335367498,0.9977576066165477,80,41,41,1.0,-30553.231030114795,f_p,61389.226527826126,61258.9677558536,61264.7954928528,61192.10265219576,53914.05040968114,54117.46243152113,0.8625226693375968,0.7815451612827459,0.8640499099554295,0.7827811737266142,10000000.0,10000000.0,10000000.0,0.8842908975699576,0.8835720236723746,39.95,37.75,37.2,0.985245635562889,-26919.27520484057,54098.900620699904,53978.96723918863,53984.33302142568,53917.18434500576
